stateCode,stateName,localBodyCode,localBodyName,localBodyType,districtCode,districtName,status
29,Karnataka,251962,Tarikere,Town Municipal Council,532.0,Chikkamagaluru,FULL MATCH
29,Karnataka,251963,Birur,Town Municipal Council,532.0,Chikkamagaluru,FULL MATCH
29,Karnataka,251964,Kadur,Town Municipal Council,532.0,Chikkamagaluru,FULL MATCH
29,Karnataka,251965,Chikkamagaluru,City Municipal Council,532.0,Chikkamagaluru,FULL MATCH
29,Karnataka,251967,Kudremukh,Notified Area Council,532.0,Chikkamagaluru,FULL MATCH
29,Karnataka,296977,Ajjampura,Town Panchayat,532.0,Chikkamagaluru,FULL MATCH
29,Karnataka,251932,Molakalmuru,Town Panchayat,533.0,Chitradurga,FULL MATCH
29,Karnataka,251933,Challakere,City Municipal Council,533.0,Chitradurga,FULL MATCH
29,Karnataka,251934,Chitradurga,City Municipal Council,533.0,Chitradurga,FULL MATCH
29,Karnataka,251935,Holalkere,Town Municipal Council,533.0,Chitradurga,FULL MATCH
29,Karnataka,251936,Hosdurga,Town Municipal Council,533.0,Chitradurga,FULL MATCH
29,Karnataka,251937,Hiriyur,City Municipal Council,533.0,Chitradurga,FULL MATCH
29,Karnataka,276542,Nayakanahatti,Town Panchayat,533.0,Chitradurga,FULL MATCH
29,Karnataka,252017,Mulki,Town Panchayat,534.0,Dakshina Kannada,FULL MATCH
29,Karnataka,252018,Mudbidri,Town Municipal Council,534.0,Dakshina Kannada,FULL MATCH
29,Karnataka,252021,Mangaluru,Municipal Corporations,534.0,Dakshina Kannada,FULL MATCH
29,Karnataka,252027,Ullal,City Municipal Council,534.0,Dakshina Kannada,FULL MATCH
29,Karnataka,252029,Someshwar,Town Municipal Council,534.0,Dakshina Kannada,FULL MATCH
29,Karnataka,252033,Bantval,Town Municipal Council,534.0,Dakshina Kannada,FULL MATCH
29,Karnataka,252034,Beltangadi,Town Panchayat,534.0,Dakshina Kannada,FULL MATCH
29,Karnataka,252035,Puttur,City Municipal Council,534.0,Dakshina Kannada,FULL MATCH
29,Karnataka,252036,Sulya,Town Panchayat,534.0,Dakshina Kannada,FULL MATCH
29,Karnataka,276554,Vitla,Town Panchayat,534.0,Dakshina Kannada,FULL MATCH
29,Karnataka,276555,Kotekar,Town Panchayat,534.0,Dakshina Kannada,FULL MATCH
29,Karnataka,296954,Kadaba,Town Panchayat,534.0,Dakshina Kannada,FULL MATCH
29,Karnataka,299320,Bajape,Town Panchayat,534.0,Dakshina Kannada,FULL MATCH
29,Karnataka,299321,Kinnigoli,Town Panchayat,534.0,Dakshina Kannada,FULL MATCH
29,Karnataka,251938,Harihar,City Municipal Council,535.0,Davanagere,FULL MATCH
29,Karnataka,251940,Jagalur,Town Panchayat,535.0,Davanagere,FULL MATCH
29,Karnataka,251941,Davanagere,Municipal Corporations,535.0,Davanagere,FULL MATCH
29,Karnataka,251942,Honnali,Town Municipal Council,535.0,Davanagere,FULL MATCH
29,Karnataka,251943,Channagiri,Town Municipal Council,535.0,Davanagere,FULL MATCH
29,Karnataka,276556,Malebennuru,Town Municipal Council,535.0,Davanagere,FULL MATCH
29,Karnataka,299183,Nyamathi,Town Panchayat,535.0,Davanagere,FULL MATCH
29,Karnataka,251893,Hubballi-Dharwad,Municipal Corporations,536.0,Dharwad,FULL MATCH
29,Karnataka,251894,Alnavar,Town Panchayat,536.0,Dharwad,FULL MATCH
29,Karnataka,251895,Navalgund,Town Municipal Council,536.0,Dharwad,FULL MATCH
29,Karnataka,251896,Annigeri,Town Municipal Council,536.0,Dharwad,FULL MATCH
29,Karnataka,251897,Kalghatgi,Town Panchayat,536.0,Dharwad,FULL MATCH
29,Karnataka,251898,Kundgol,Town Panchayat,536.0,Dharwad,FULL MATCH
29,Karnataka,251884,Nargund,Town Municipal Council,537.0,Gadag,FULL MATCH
29,Karnataka,251885,Ron,Town Municipal Council,537.0,Gadag,FULL MATCH
29,Karnataka,251886,Gajendragarh,Town Municipal Council,537.0,Gadag,FULL MATCH
29,Karnataka,251887,Naregal,Town Panchayat,537.0,Gadag,FULL MATCH
29,Karnataka,251889,Mulgund,Town Panchayat,537.0,Gadag,FULL MATCH
29,Karnataka,251890,Shirahatti,Town Panchayat,537.0,Gadag,FULL MATCH
29,Karnataka,251891,Lakshmeshwar,Town Municipal Council,537.0,Gadag,FULL MATCH
29,Karnataka,251892,Mundargi,Town Municipal Council,537.0,Gadag,FULL MATCH
29,Karnataka,248127,Kalaburagi City Corporation,Municipal Corporations,538.0,Kalaburagi,AMBIGUOUS MATCH
29,Karnataka,251848,Aland,Town Municipal Council,538.0,Kalaburagi,FULL MATCH
29,Karnataka,251849,Afzalpur,Town Municipal Council,538.0,Kalaburagi,FULL MATCH
29,Karnataka,251852,Sedam,Town Municipal Council,538.0,Kalaburagi,FULL MATCH
29,Karnataka,251853,Chittapura,Town Municipal Council,538.0,Kalaburagi,FULL MATCH
29,Karnataka,251854,Shahabad Acc,Notified Area Council,538.0,Kalaburagi,FULL MATCH
29,Karnataka,251855,Shahabad,City Municipal Council,538.0,Kalaburagi,FULL MATCH
29,Karnataka,251856,Wadi,Town Municipal Council,538.0,Kalaburagi,FULL MATCH
29,Karnataka,251858,Jevargi,Town Municipal Council,538.0,Kalaburagi,FULL MATCH
29,Karnataka,251862,Gurmatkal,Town Municipal Council,538.0,Kalaburagi,FULL MATCH
29,Karnataka,296978,Kalagi,Town Panchayat,538.0,Kalaburagi,FULL MATCH
29,Karnataka,297132,Yadrami,Town Panchayat,538.0,Kalaburagi,FULL MATCH
29,Karnataka,301080,Kamalapura Kalburgi,Town Panchayat,538.0,Kalaburagi,FULL MATCH
29,Karnataka,252008,Sakleshpur,Town Municipal Council,539.0,Hassan,FULL MATCH
29,Karnataka,252009,Belur,Town Municipal Council,539.0,Hassan,FULL MATCH
29,Karnataka,252010,Arsikere,City Municipal Council,539.0,Hassan,FULL MATCH
29,Karnataka,252012,Hassan,City Municipal Council,539.0,Hassan,FULL MATCH
29,Karnataka,252013,Alur,Town Panchayat,539.0,Hassan,FULL MATCH
29,Karnataka,252014,Arkalgud,Town Panchayat,539.0,Hassan,FULL MATCH
29,Karnataka,252015,Hole Narsipur,Town Municipal Council,539.0,Hassan,FULL MATCH
29,Karnataka,252016,Channarayapatna,Town Municipal Council,539.0,Hassan,FULL MATCH
29,Karnataka,251912,Shiggaon,Town Municipal Council,540.0,Haveri,FULL MATCH
29,Karnataka,251913,Bankapura,Town Municipal Council,540.0,Haveri,FULL MATCH
29,Karnataka,251914,Savanur,Town Municipal Council,540.0,Haveri,FULL MATCH
29,Karnataka,251915,Hangal,Town Municipal Council,540.0,Haveri,FULL MATCH
29,Karnataka,251916,Haveri,City Municipal Council,540.0,Haveri,FULL MATCH
29,Karnataka,251917,Byadgi,Town Municipal Council,540.0,Haveri,FULL MATCH
29,Karnataka,251918,Hirekerur,Town Panchayat,540.0,Haveri,FULL MATCH
29,Karnataka,251919,Ranibennur,City Municipal Council,540.0,Haveri,FULL MATCH
29,Karnataka,276521,Guttal,Town Panchayat,540.0,Haveri,FULL MATCH
29,Karnataka,296955,Rattihalli,Town Panchayat,540.0,Haveri,FULL MATCH
29,Karnataka,252037,Madikeri,City Municipal Council,541.0,Kodagu,FULL MATCH
29,Karnataka,252038,Somvarpet,Town Panchayat,541.0,Kodagu,FULL MATCH
29,Karnataka,252039,Kushalnagar,Town Municipal Council,541.0,Kodagu,FULL MATCH
29,Karnataka,252040,Virajpet,Town Municipal Council,541.0,Kodagu,FULL MATCH
29,Karnataka,251984,Srinivaspur,Town Municipal Council,542.0,Kolar,FULL MATCH
29,Karnataka,251985,Kolar,City Municipal Council,542.0,Kolar,FULL MATCH
29,Karnataka,251986,Malur,Town Municipal Council,542.0,Kolar,FULL MATCH
29,Karnataka,251989,Mulbagal,City Municipal Council,542.0,Kolar,FULL MATCH
29,Karnataka,299416,Bangarpete,Town Municipal Council,542.0,Kolar,FULL MATCH
29,Karnataka,251879,Yelburga,Town Panchayat,543.0,Koppal,FULL MATCH
29,Karnataka,251880,Kushtagi,Town Municipal Council,543.0,Koppal,FULL MATCH
29,Karnataka,251881,Gangawati,City Municipal Council,543.0,Koppal,FULL MATCH
29,Karnataka,251882,Koppal,City Municipal Council,543.0,Koppal,FULL MATCH
29,Karnataka,276496,Karatagi,Town Municipal Council,543.0,Koppal,FULL MATCH
29,Karnataka,276497,Kukanooru,Town Panchayat,543.0,Koppal,FULL MATCH
29,Karnataka,276599,Kanakgiri,Town Panchayat,543.0,Koppal,FULL MATCH
29,Karnataka,276601,Tavaragera,Town Panchayat,543.0,Koppal,FULL MATCH
29,Karnataka,276604,Bhagyanagara,Town Panchayat,543.0,Koppal,FULL MATCH
29,Karnataka,252001,Krishnarajpet,Town Municipal Council,544.0,Mandya,FULL MATCH
29,Karnataka,252002,Nagamangala,Town Municipal Council,544.0,Mandya,FULL MATCH
29,Karnataka,252003,Pandavapura,Town Municipal Council,544.0,Mandya,FULL MATCH
29,Karnataka,252004,Shrirangapattana,Town Municipal Council,544.0,Mandya,FULL MATCH
29,Karnataka,252005,Mandya,City Municipal Council,544.0,Mandya,FULL MATCH
29,Karnataka,252006,Maddur,Town Municipal Council,544.0,Mandya,FULL MATCH
29,Karnataka,252007,Malavalli,Town Municipal Council,544.0,Mandya,FULL MATCH
29,Karnataka,276602,Belluru,Town Panchayat,544.0,Mandya,FULL MATCH
29,Karnataka,252042,Piriyapatna,Town Municipal Council,545.0,Mysuru,FULL MATCH
29,Karnataka,252043,Hunsur,City Municipal Council,545.0,Mysuru,FULL MATCH
29,Karnataka,252045,Mysuru,Municipal Corporations,545.0,Mysuru,AMBIGUOUS MATCH
29,Karnataka,252049,Heggadadevankote,Town Municipal Council,545.0,Mysuru,FULL MATCH
29,Karnataka,252050,Nanjangud,City Municipal Council,545.0,Mysuru,FULL MATCH
29,Karnataka,252051,Bannur,Town Municipal Council,545.0,Mysuru,FULL MATCH
29,Karnataka,252052,Tirumakudal - Narsipur,Town Municipal Council,545.0,Mysuru,FULL MATCH
29,Karnataka,253132,Saragur,Town Panchayat,545.0,Mysuru,FULL MATCH
29,Karnataka,299322,Rammanahalli,Town Panchayat,545.0,Mysuru,FULL MATCH
29,Karnataka,299323,Kadakola,Town Panchayat,545.0,Mysuru,FULL MATCH
29,Karnataka,299325,Srirampura,Town Panchayat,545.0,Mysuru,FULL MATCH
29,Karnataka,299334,Bogadi,Town Panchayat,545.0,Mysuru,FULL MATCH
29,Karnataka,299335,Hootagalli,City Municipal Council,545.0,Mysuru,FULL MATCH
29,Karnataka,251870,Mudgal,Town Municipal Council,546.0,Raichur,FULL MATCH
29,Karnataka,251871,Lingasugur,Town Municipal Council,546.0,Raichur,FULL MATCH
29,Karnataka,251872,Hatti Gold Mines,Notified Area Council,546.0,Raichur,FULL MATCH
29,Karnataka,251873,Hatti,Town Panchayat,546.0,Raichur,FULL MATCH
29,Karnataka,251874,Devadurga,Town Municipal Council,546.0,Raichur,FULL MATCH
29,Karnataka,251877,Manvi,Town Municipal Council,546.0,Raichur,FULL MATCH
29,Karnataka,251878,Sindhnur,City Municipal Council,546.0,Raichur,FULL MATCH
29,Karnataka,276519,Maski,Town Municipal Council,546.0,Raichur,FULL MATCH
29,Karnataka,276522,Kavital,Town Panchayat,546.0,Raichur,FULL MATCH
29,Karnataka,276523,Balaganur,Town Panchayat,546.0,Raichur,FULL MATCH
29,Karnataka,276524,Turvihal,Town Panchayat,546.0,Raichur,FULL MATCH
29,Karnataka,276605,Siravara,Town Panchayat,546.0,Raichur,FULL MATCH
29,Karnataka,251945,Sagar,City Municipal Council,547.0,Shivamogga,FULL MATCH
29,Karnataka,251946,Sorab,Town Municipal Council,547.0,Shivamogga,FULL MATCH
29,Karnataka,251947,Siralkoppa,Town Municipal Council,547.0,Shivamogga,FULL MATCH
29,Karnataka,251948,Shikarpur,Town Municipal Council,547.0,Shivamogga,FULL MATCH
29,Karnataka,251949,Hosanagara,Town Panchayat,547.0,Shivamogga,FULL MATCH
29,Karnataka,251950,Tirthahalli,Town Panchayat,547.0,Shivamogga,FULL MATCH
29,Karnataka,251951,Shivamogga,Municipal Corporations,547.0,Shivamogga,FULL MATCH
29,Karnataka,251952,Bhadravati,City Municipal Council,547.0,Shivamogga,FULL MATCH
29,Karnataka,263293,Jog-Kargal,Town Panchayat,547.0,Shivamogga,FULL MATCH
29,Karnataka,299180,Holehonnuru,Town Panchayat,547.0,Shivamogga,FULL MATCH
29,Karnataka,299181,Anavatti,Town Panchayat,547.0,Shivamogga,FULL MATCH
29,Karnataka,251968,Chiknayakanhalli,Town Municipal Council,548.0,Tumakuru,FULL MATCH
29,Karnataka,251969,Sira,City Municipal Council,548.0,Tumakuru,FULL MATCH
29,Karnataka,251970,Pavagada,Town Municipal Council,548.0,Tumakuru,FULL MATCH
29,Karnataka,251971,Madhugiri,Town Municipal Council,548.0,Tumakuru,FULL MATCH
29,Karnataka,251972,Koratagere,Town Panchayat,548.0,Tumakuru,FULL MATCH
29,Karnataka,251973,Tumakuru,Municipal Corporations,548.0,Tumakuru,FULL MATCH
29,Karnataka,251974,Gubbi,Town Panchayat,548.0,Tumakuru,FULL MATCH
29,Karnataka,251975,Tiptur,City Municipal Council,548.0,Tumakuru,FULL MATCH
29,Karnataka,251976,Turuvekere,Town Panchayat,548.0,Tumakuru,FULL MATCH
29,Karnataka,251977,Kunigal,Town Municipal Council,548.0,Tumakuru,FULL MATCH
29,Karnataka,297133,Huliyaru,Town Panchayat,548.0,Tumakuru,FULL MATCH
29,Karnataka,251953,Kundapura,Town Municipal Council,549.0,Udupi,FULL MATCH
29,Karnataka,251954,Saligram,Town Panchayat,549.0,Udupi,FULL MATCH
29,Karnataka,251955,Udupi,City Municipal Council,549.0,Udupi,AMBIGUOUS MATCH
29,Karnataka,251958,Karkal,Town Municipal Council,549.0,Udupi,FULL MATCH
29,Karnataka,297129,Bainduru,Town Panchayat,549.0,Udupi,FULL MATCH
29,Karnataka,299179,Shiruru,Town Panchayat,549.0,Udupi,FULL MATCH
29,Karnataka,251899,Dandeli,City Municipal Council,550.0,Uttara Kannada,FULL MATCH
29,Karnataka,251900,Karwar,City Municipal Council,550.0,Uttara Kannada,FULL MATCH
29,Karnataka,251901,Haliyal,Town Municipal Council,550.0,Uttara Kannada,FULL MATCH
29,Karnataka,251903,Yellapur,Town Panchayat,550.0,Uttara Kannada,FULL MATCH
29,Karnataka,251904,Mundgod,Town Panchayat,550.0,Uttara Kannada,FULL MATCH
29,Karnataka,251905,Sirsi,City Municipal Council,550.0,Uttara Kannada,FULL MATCH
29,Karnataka,251906,Ankola,Town Municipal Council,550.0,Uttara Kannada,FULL MATCH
29,Karnataka,251907,Kumta,Town Municipal Council,550.0,Uttara Kannada,FULL MATCH
29,Karnataka,251908,Siddapur,Town Panchayat,550.0,Uttara Kannada,FULL MATCH
29,Karnataka,251909,Honavar,Town Panchayat,550.0,Uttara Kannada,FULL MATCH
29,Karnataka,251911,Bhatkal,Town Municipal Council,550.0,Uttara Kannada,FULL MATCH
29,Karnataka,276572,Jaali,Town Panchayat,550.0,Uttara Kannada,FULL MATCH
29,Karnataka,299328,Manki,Town Panchayat,550.0,Uttara Kannada,FULL MATCH
29,Karnataka,251978,Gauribidanur,City Municipal Council,630.0,Chikkaballapura,FULL MATCH
29,Karnataka,251979,Chik Ballapur,City Municipal Council,630.0,Chikkaballapura,FULL MATCH
29,Karnataka,251980,Gudibanda,Town Panchayat,630.0,Chikkaballapura,FULL MATCH
29,Karnataka,251981,Bagepalli,Town Municipal Council,630.0,Chikkaballapura,FULL MATCH
29,Karnataka,251983,Chintamani,City Municipal Council,630.0,Chikkaballapura,FULL MATCH
29,Karnataka,251996,Magadi,Town Municipal Council,631.0,Bengaluru South,FULL MATCH
29,Karnataka,253185,Channapatna,City Municipal Council,631.0,Bengaluru South,FULL MATCH
29,Karnataka,253186,Ramanagara,City Municipal Council,631.0,Bengaluru South,FULL MATCH
29,Karnataka,253188,Kanakpura,City Municipal Council,631.0,Bengaluru South,FULL MATCH
29,Karnataka,276526,Bidadi,Town Municipal Council,631.0,Bengaluru South,FULL MATCH
29,Karnataka,299326,Harohalli,Town Panchayat,631.0,Bengaluru South,FULL MATCH
29,Karnataka,251859,Shorapur,City Municipal Council,635.0,Yadgir,FULL MATCH
29,Karnataka,251860,Bhimarayanagudi,Notified Area Council,635.0,Yadgir,FULL MATCH
29,Karnataka,251861,Shahpur,City Municipal Council,635.0,Yadgir,FULL MATCH
29,Karnataka,251862,Gurmatkal,Town Municipal Council,635.0,Yadgir,FULL MATCH
29,Karnataka,251863,Yadgir,City Municipal Council,635.0,Yadgir,AMBIGUOUS MATCH
29,Karnataka,276516,Kembhavi,Town Municipal Council,635.0,Yadgir,FULL MATCH
29,Karnataka,276560,Kakkera,Town Municipal Council,635.0,Yadgir,FULL MATCH
29,Karnataka,296976,Hunasagi,Town Panchayat,635.0,Yadgir,FULL MATCH
29,Karnataka,251921,Hoovina Hadagalli,Town Municipal Council,738.0,Vijayanagara,FULL MATCH
29,Karnataka,251922,Hosapete,City Municipal Council,738.0,Vijayanagara,FULL MATCH
29,Karnataka,251924,Kampli,Town Municipal Council,738.0,Vijayanagara,FULL MATCH
29,Karnataka,251930,Kudligi,Town Panchayat,738.0,Vijayanagara,FULL MATCH
29,Karnataka,251931,Kotturu,Town Panchayat,738.0,Vijayanagara,FULL MATCH
29,Karnataka,251939,Harapanahalli,Town Municipal Council,738.0,Vijayanagara,FULL MATCH
29,Karnataka,276470,Hagaribommanahalli,Municipality,738.0,Vijayanagara,FULL MATCH
29,Karnataka,276474,Mariyammanahalli,Town Panchayat,738.0,Vijayanagara,FULL MATCH
29,Karnataka,276535,Hagaribommanahalli,Town Municipal Council,738.0,Vijayanagara,FULL MATCH
29,Karnataka,276611,Kamalapura,Town Municipal Council,738.0,Vijayanagara,FULL MATCH
29,Karnataka,251811,Chikodi,Town Municipal Council,,,NO MATCH
29,Karnataka,251818,Gokak,City Municipal Council,,,NO MATCH
29,Karnataka,251824,Belagavi,Municipal Corporations,,,NO MATCH
29,Karnataka,251842,Vijayapura,Town Municipal Council,,,NO MATCH
29,Karnataka,251876,Raichur,City Municipal Council,,,NO MATCH
29,Karnataka,251888,Gadag-Betigeri,City Municipal Council,,,NO MATCH
29,Karnataka,251982,Sidlaghatta,City Municipal Council,,,NO MATCH
29,Karnataka,251988,Robertson Pet,City Municipal Council,,,NO MATCH
29,Karnataka,251993,Vijayapura,Municipal Corporations,,,NO MATCH
29,Karnataka,299331,Kagawada,Town Panchayat,,,NO MATCH
30,Goa,252057,Pernem,Municipality,551.0,North Goa,FULL MATCH
30,Goa,252061,Mapusa,Municipality,551.0,North Goa,FULL MATCH
30,Goa,252071,City Corporation Panaji,Municipal Corporations,551.0,North Goa,AMBIGUOUS MATCH
30,Goa,252075,Bicholim,Municipality,551.0,North Goa,FULL MATCH
30,Goa,252077,Sankhali,Municipality,551.0,North Goa,FULL MATCH
30,Goa,252079,Valpoi,Municipality,551.0,North Goa,FULL MATCH
30,Goa,252082,Ponda,Municipality,552.0,South Goa,FULL MATCH
30,Goa,252084,Mormugao,Municipality,552.0,South Goa,FULL MATCH
30,Goa,252087,Margao,Municipality,552.0,South Goa,FULL MATCH
30,Goa,252095,Cuncolim,Municipality,552.0,South Goa,FULL MATCH
30,Goa,252096,Curchorem Cacora,Municipality,552.0,South Goa,FULL MATCH
30,Goa,252097,Quepem,Municipality,552.0,South Goa,FULL MATCH
30,Goa,252095,Cuncolim,Municipality,793.0,Kushavati,FULL MATCH
30,Goa,252096,Curchorem Cacora,Municipality,793.0,Kushavati,FULL MATCH
30,Goa,252097,Quepem,Municipality,793.0,Kushavati,FULL MATCH
30,Goa,252099,Sanguem,Municipality,793.0,Kushavati,FULL MATCH
30,Goa,252100,Canacona,Municipality,793.0,Kushavati,FULL MATCH
32,Kerala,252242,Cherthala,Municipality,554.0,Alappuzha,AMBIGUOUS MATCH
32,Kerala,252247,Alappuzha,Municipality,554.0,Alappuzha,AMBIGUOUS MATCH
32,Kerala,252248,Kayamkulam,Municipality,554.0,Alappuzha,AMBIGUOUS MATCH
32,Kerala,252249,Chengannur,Municipality,554.0,Alappuzha,AMBIGUOUS MATCH
32,Kerala,252250,Mavelikkara,Municipality,554.0,Alappuzha,AMBIGUOUS MATCH
32,Kerala,272880,Harippad,Municipality,554.0,Alappuzha,AMBIGUOUS MATCH
32,Kerala,252108,Kasaragod,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252110,Kanhangad,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252111,Payyannur,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252112,Taliparamba,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252125,Kannur,Municipal Corporations,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252139,Mattannur,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252144,Koothuparamba,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252149,Thalassery,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252155,Kalpetta,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252157,Vatakara,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252159,Koyilandy,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252160,Kozhikode,Municipal Corporations,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252169,Manjeri,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252170,Malappuram,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252171,Perinthalmanna,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252172,Tirur,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252173,Ponnani,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252174,Shoranur,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252175,Ottappalam,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252176,Palakkad,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252178,Chittur-Thathamangalam,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252180,Kunnamkulam,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252181,Chavakkad,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252184,Guruvayoor,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252194,Thrissur,Municipal Corporations,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252200,Kodungallur,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252204,Irinjalakuda,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252205,Chalakudy,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252207,Perumbavoor,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252208,Angamaly,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252211,Aluva,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252215,Paravur,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252218,Eloor,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252220,Kochi,Municipal Corporations,555.0,Ernakulam,FULL MATCH
32,Kerala,252224,Kalamassery,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252226,Maradu,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252227,Thrippunithura,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252230,Muvattupuzha,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252231,Kothamangalam,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252233,Thodupuzha,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252234,Palai,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252236,Vaikom,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252238,Kottayam,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252239,Changanassery,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252242,Cherthala,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252247,Alappuzha,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252248,Kayamkulam,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252249,Chengannur,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252250,Mavelikkara,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252251,Thiruvalla,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252252,Pathanamthitta,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252253,Adoor,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252254,Punalur,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252255,Kollam,Municipal Corporations,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252256,Paravoor,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252257,Varkala,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252258,Attingal,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252259,Nedumangad,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252260,Thiruvananthapuram,Municipal Corporations,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,252261,Neyyattinkara,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,259707,Karunagappally,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,259708,Thrikkakara,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,259709,Kottakkal,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,259710,Nilambur,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,259711,Nileshwar,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,272880,Harippad,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,272881,Koothattukulam,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,272882,Piravom,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,272883,Kattappana,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,272884,Sreekandapuram,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,272885,Panoor,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,272889,Kottarakkara,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,272890,Iritty,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,272891,Ettumanoor,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,272892,Erattupetta,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,272896,Payyoli,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,272897,Koduvally,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
32,Kerala,272898,Mukkom,Municipality,555.0,Ernakulam,AMBIGUOUS MATCH
