localBodyCode,localBodyName,stateCode,stateName,lb_pincodes,total_lb_pincodes,num_candidate_districts,candidate_districts,overlap_percentages,top_districtCode,top_districtName,top_overlap_%,2nd_districtCode,2nd_districtName,2nd_overlap_%,disparity_value,disparity_category,unmatched_pin_count,unmatched_pincodes
248842,Chhoti Sadri,8,Rajasthan,"[312604, 313325, 328024, 328027]",4,4,98:Dholpur(50.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%) | 629:Pratapgarh(25.0%),"{98: 50.0, 112: 25.0, 117: 25.0, 629: 25.0}",98,Dholpur,50.0,112.0,Rajsamand,25.0,25.0,MODERATE DISPARITY,0,
248843,Bari Sadri,8,Rajasthan,"[312403, 313325, 328024, 328027]",4,5,98:Dholpur(50.0%) | 95:Chittorgarh(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%) | 629:Pratapgarh(25.0%),"{98: 50.0, 95: 25.0, 112: 25.0, 117: 25.0, 629: 25.0}",98,Dholpur,50.0,95.0,Chittorgarh,25.0,25.0,MODERATE DISPARITY,0,
248847,Kaithoon,8,Rajasthan,"[313325, 325001, 328024, 328027]",4,4,98:Dholpur(50.0%) | 109:Kota(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 109: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,109.0,Kota,25.0,25.0,MODERATE DISPARITY,0,
248851,Ramganj Mandi,8,Rajasthan,"[313325, 326519, 328024, 328027]",4,4,98:Dholpur(50.0%) | 109:Kota(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 109: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,109.0,Kota,25.0,25.0,MODERATE DISPARITY,0,
248855,Sangod,8,Rajasthan,"[313325, 325601, 328024, 328027]",4,4,98:Dholpur(50.0%) | 109:Kota(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 109: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,109.0,Kota,25.0,25.0,MODERATE DISPARITY,0,
248856,Mangrol,8,Rajasthan,"[313325, 325215, 328024, 328027]",4,4,98:Dholpur(50.0%) | 89:Baran(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 89: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,89.0,Baran,25.0,25.0,MODERATE DISPARITY,0,
248857,Anta,8,Rajasthan,"[313325, 325202, 328024, 328027]",4,5,98:Dholpur(50.0%) | 89:Baran(25.0%) | 109:Kota(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 89: 25.0, 109: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,89.0,Baran,25.0,25.0,MODERATE DISPARITY,0,
248860,Chhabra,8,Rajasthan,"[313325, 325220, 328024, 328027]",4,4,98:Dholpur(50.0%) | 89:Baran(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 89: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,89.0,Baran,25.0,25.0,MODERATE DISPARITY,0,
248863,Jhalrapatan,8,Rajasthan,"[313325, 326023]",2,3,105:Jhalawar(50.0%) | 112:Rajsamand(50.0%) | 117:Udaipur(50.0%),"{105: 50.0, 112: 50.0, 117: 50.0}",105,Jhalawar,50.0,112.0,Rajsamand,50.0,0.0,LOW DISPARITY,0,
248865,Aklera,8,Rajasthan,"[313325, 326033, 328024, 328027]",4,4,98:Dholpur(50.0%) | 105:Jhalawar(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 105: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,105.0,Jhalawar,25.0,25.0,MODERATE DISPARITY,0,
248867,Bhawani Mandi,8,Rajasthan,"[313325, 326502, 328024, 328027]",4,4,98:Dholpur(50.0%) | 105:Jhalawar(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 105: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,105.0,Jhalawar,25.0,25.0,MODERATE DISPARITY,0,
248868,Pirawa,8,Rajasthan,"[313325, 326034, 328024, 328027]",4,4,98:Dholpur(50.0%) | 105:Jhalawar(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 105: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,105.0,Jhalawar,25.0,25.0,MODERATE DISPARITY,0,
248817,Amet,8,Rajasthan,"[313325, 313332, 328024, 328027]",4,3,98:Dholpur(50.0%) | 112:Rajsamand(50.0%) | 117:Udaipur(25.0%),"{98: 50.0, 112: 50.0, 117: 25.0}",98,Dholpur,50.0,112.0,Rajsamand,50.0,0.0,LOW DISPARITY,0,
248820,Nathdwara,8,Rajasthan,"[313202, 313325, 328024, 328027]",4,3,98:Dholpur(50.0%) | 112:Rajsamand(50.0%) | 117:Udaipur(50.0%),"{98: 50.0, 112: 50.0, 117: 50.0}",98,Dholpur,50.0,112.0,Rajsamand,50.0,0.0,LOW DISPARITY,0,
299937,Tibbi,8,Rajasthan,"[313325, 328024, 328027, 335526]",4,5,98:Dholpur(50.0%) | 100:Ganganagar(25.0%) | 101:Hanumangarh(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 100: 25.0, 101: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,100.0,Ganganagar,25.0,25.0,MODERATE DISPARITY,0,
299939,Gudhagorji,8,Rajasthan,"[313325, 328024, 328027, 333022]",4,4,98:Dholpur(50.0%) | 106:Jhunjhunu(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 106: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,106.0,Jhunjhunu,25.0,25.0,MODERATE DISPARITY,0,
299940,Raniwada,8,Rajasthan,"[313325, 328024, 328027, 343040]",4,4,98:Dholpur(50.0%) | 104:Jalore(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 104: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,104.0,Jalore,25.0,25.0,MODERATE DISPARITY,0,
249109,Bewar,9,Uttar Pradesh,"[205301, 210501]",2,3,149:Hamirpur(50.0%) | 165:Mahoba(50.0%) | 166:Mainpuri(50.0%),"{149: 50.0, 165: 50.0, 166: 50.0}",149,Hamirpur,50.0,165.0,Mahoba,50.0,0.0,LOW DISPARITY,0,
249168,Khudaganj,9,Uttar Pradesh,"[209724, 242305]",2,3,141:Farrukhabad(50.0%) | 155:Kannauj(50.0%) | 180:Shahjahanpur(50.0%),"{141: 50.0, 155: 50.0, 180: 50.0}",141,Farrukhabad,50.0,155.0,Kannauj,50.0,0.0,LOW DISPARITY,0,
249174,Jalalabad,9,Uttar Pradesh,"[209733, 242221]",2,2,155:Kannauj(50.0%) | 180:Shahjahanpur(50.0%),"{155: 50.0, 180: 50.0}",155,Kannauj,50.0,180.0,Shahjahanpur,50.0,0.0,LOW DISPARITY,0,
249204,Madhoganj,9,Uttar Pradesh,"[230403, 241302]",2,2,150:Hardoi(50.0%) | 174:Pratapgarh(50.0%),"{150: 50.0, 174: 50.0}",150,Hardoi,50.0,174.0,Pratapgarh,50.0,0.0,LOW DISPARITY,0,
249369,Prayagraj,9,Uttar Pradesh,"[211001, 211002, 211003, 211004, 211011, 211015, 211016, 211017, 212208, 212212]",10,2,120:Prayagraj(50.0%) | 158:Kaushambi(10.0%),"{120: 50.0, 158: 10.0}",120,Prayagraj,50.0,158.0,Kaushambi,10.0,40.0,HIGH DISPARITY,5,"[211001, 211002, 211004, 211016, 211017]"
249380,Banki,9,Uttar Pradesh,"[225001, 231312]",2,2,129:Bara Banki(50.0%) | 170:Mirzapur(50.0%),"{129: 50.0, 170: 50.0}",129,Bara Banki,50.0,170.0,Mirzapur,50.0,0.0,LOW DISPARITY,0,
249707,Pasighat,12,Arunachal Pradesh,"[791102, 791103]",2,2,232:East Siang(50.0%) | 679:Siang(50.0%),"{232: 50.0, 679: 50.0}",232,East Siang,50.0,679.0,Siang,50.0,0.0,LOW DISPARITY,0,
249774,Khawhai,15,Mizoram,"[796310, 796321]",2,2,262:Champhai(50.0%) | 728:Khawzawl(50.0%),"{262: 50.0, 728: 50.0}",262,Champhai,50.0,728.0,Khawzawl,50.0,0.0,LOW DISPARITY,0,
249783,Khowai Municipal Council,16,Tripura,"[799201, 799202]",2,1,652:Khowai(50.0%),{652: 50.0},652,Khowai,50.0,,,,50.0,HIGH DISPARITY,1,[799202]
250104,Kalyani,19,West Bengal,"[741235, 741251]",2,1,320:Nadia(50.0%),{320: 50.0},320,Nadia,50.0,,,,50.0,HIGH DISPARITY,1,[741235]
250105,Gayeshpur,19,West Bengal,"[741234, 741250]",2,1,320:Nadia(50.0%),{320: 50.0},320,Nadia,50.0,,,,50.0,HIGH DISPARITY,1,[741234]
299535,Kotkasim,8,Rajasthan,"[301702, 313325, 328024, 328027]",4,4,98:Dholpur(50.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%) | 770:Khairthal-Tijara(25.0%),"{98: 50.0, 112: 25.0, 117: 25.0, 770: 25.0}",98,Dholpur,50.0,112.0,Rajsamand,25.0,25.0,MODERATE DISPARITY,0,
299753,Khajuwala,8,Rajasthan,"[313325, 328024, 328027, 334023]",4,5,98:Dholpur(50.0%) | 93:Bikaner(25.0%) | 100:Ganganagar(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 93: 25.0, 100: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,93.0,Bikaner,25.0,25.0,MODERATE DISPARITY,0,
299757,Siwana,8,Rajasthan,"[313325, 328024, 328027, 344044]",4,4,98:Dholpur(50.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%) | 775:Balotra(25.0%),"{98: 50.0, 112: 25.0, 117: 25.0, 775: 25.0}",98,Dholpur,50.0,112.0,Rajsamand,25.0,25.0,MODERATE DISPARITY,0,
299764,Jayal,8,Rajasthan,"[313325, 328024, 328027, 341023]",4,5,98:Dholpur(50.0%) | 110:Nagaur(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%) | 768:Didwana-Kuchaman(25.0%),"{98: 50.0, 110: 25.0, 112: 25.0, 117: 25.0, 768: 25.0}",98,Dholpur,50.0,110.0,Nagaur,25.0,25.0,MODERATE DISPARITY,0,
299784,Balesar Satta,8,Rajasthan,"[313325, 328024, 328027, 342023]",4,5,98:Dholpur(50.0%) | 107:Jodhpur(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%) | 772:Phalodi(25.0%),"{98: 50.0, 107: 25.0, 112: 25.0, 117: 25.0, 772: 25.0}",98,Dholpur,50.0,107.0,Jodhpur,25.0,25.0,MODERATE DISPARITY,0,
299825,Bonli,8,Rajasthan,"[313325, 322023, 328024, 328027]",4,4,98:Dholpur(50.0%) | 112:Rajsamand(25.0%) | 113:Sawai Madhopur(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 112: 25.0, 113: 25.0, 117: 25.0}",98,Dholpur,50.0,112.0,Rajsamand,25.0,25.0,MODERATE DISPARITY,0,
299934,Tapukara,8,Rajasthan,"[301707, 313325, 328024, 328027]",4,4,98:Dholpur(50.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%) | 770:Khairthal-Tijara(25.0%),"{98: 50.0, 112: 25.0, 117: 25.0, 770: 25.0}",98,Dholpur,50.0,112.0,Rajsamand,25.0,25.0,MODERATE DISPARITY,0,
299935,Neemrana,8,Rajasthan,"[301705, 313325]",2,3,112:Rajsamand(50.0%) | 117:Udaipur(50.0%) | 782:Kotputli-Behror(50.0%),"{112: 50.0, 117: 50.0, 782: 50.0}",112,Rajsamand,50.0,117.0,Udaipur,50.0,0.0,LOW DISPARITY,0,
299936,Hameergarh,8,Rajasthan,"[311025, 313325, 328024, 328027]",4,4,98:Dholpur(50.0%) | 92:Bhilwara(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 92: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,92.0,Bhilwara,25.0,25.0,MODERATE DISPARITY,0,
299271,Mirganj,10,Bihar,"[841226, 842002]",2,2,208:Muzaffarpur(50.0%) | 222:Siwan(50.0%),"{208: 50.0, 222: 50.0}",208,Muzaffarpur,50.0,222.0,Siwan,50.0,0.0,LOW DISPARITY,0,
299534,Borawar,8,Rajasthan,"[313325, 328024, 328027, 341502]",4,4,98:Dholpur(50.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%) | 768:Didwana-Kuchaman(25.0%),"{98: 50.0, 112: 25.0, 117: 25.0, 768: 25.0}",98,Dholpur,50.0,112.0,Rajsamand,25.0,25.0,MODERATE DISPARITY,0,
250174,Champdany,19,West Bengal,"[712221, 712222]",2,1,312:Hooghly(50.0%),{312: 50.0},312,Hooghly,50.0,,,,50.0,HIGH DISPARITY,1,[712221]
250209,Bankura,19,West Bengal,"[722101, 722102]",2,1,305:Bankura(50.0%),{305: 50.0},305,Bankura,50.0,,,,50.0,HIGH DISPARITY,1,[722101]
250246,Bally,19,West Bengal,"[711201, 711202, 711203, 711204, 711205, 711227]",6,1,313:Howrah(50.0%),{313: 50.0},313,Howrah,50.0,,,,50.0,HIGH DISPARITY,3,"[711202, 711203, 711227]"
250303,Rajpur Sonarpur,19,West Bengal,"[700150, 743613]",2,1,304:South 24 Parganas(50.0%),{304: 50.0},304,South 24 Parganas,50.0,,,,50.0,HIGH DISPARITY,1,[743613]
250323,Hussainabad,20,Jharkhand,"[814112, 822116]",2,2,324:Deoghar(50.0%) | 338:Palamu(50.0%),"{324: 50.0, 338: 50.0}",324,Deoghar,50.0,338.0,Palamu,50.0,0.0,LOW DISPARITY,0,
250352,Basukinath,20,Jharkhand,"[814112, 814118]",2,1,324:Deoghar(50.0%),{324: 50.0},324,Deoghar,50.0,,,,50.0,HIGH DISPARITY,1,[814118]
249826,Gauripur,18,Assam,"[783131, 783331]",2,2,285:Dhubri(50.0%) | 707:South Salmara Mancachar(50.0%),"{285: 50.0, 707: 50.0}",285,Dhubri,50.0,707.0,South Salmara Mancachar,50.0,0.0,LOW DISPARITY,0,
249859,Tangla,18,Assam,"[784501, 784521]",2,3,283:Darrang(50.0%) | 301:Sonitpur(50.0%) | 617:Udalguri(50.0%),"{283: 50.0, 301: 50.0, 617: 50.0}",283,Darrang,50.0,301.0,Sonitpur,50.0,0.0,LOW DISPARITY,0,
249904,Namrup,18,Assam,"[786621, 786623]",2,1,286:Dibrugarh(50.0%),{286: 50.0},286,Dibrugarh,50.0,,,,50.0,HIGH DISPARITY,1,[786623]
249999,Berhampore,19,West Bengal,"[742101, 742103]",2,1,319:Murshidabad(50.0%),{319: 50.0},319,Murshidabad,50.0,,,,50.0,HIGH DISPARITY,1,[742103]
250826,Manasa,23,Madhya Pradesh,"[458110, 466331]",2,3,396:Bhopal(50.0%) | 419:Neemuch(50.0%) | 427:Sehore(50.0%),"{396: 50.0, 419: 50.0, 427: 50.0}",396,Bhopal,50.0,419.0,Neemuch,50.0,0.0,LOW DISPARITY,0,
296932,Sapotra,8,Rajasthan,"[313325, 322218]",2,3,108:Karauli(50.0%) | 112:Rajsamand(50.0%) | 117:Udaipur(50.0%),"{108: 50.0, 112: 50.0, 117: 50.0}",108,Karauli,50.0,112.0,Rajsamand,50.0,0.0,LOW DISPARITY,0,
296933,Sultanpur,8,Rajasthan,"[313325, 325204, 328024, 328027]",4,4,98:Dholpur(50.0%) | 109:Kota(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 109: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,109.0,Kota,25.0,25.0,MODERATE DISPARITY,0,
296934,Atru,8,Rajasthan,"[313325, 325218, 328024, 328027]",4,4,98:Dholpur(50.0%) | 89:Baran(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 89: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,89.0,Baran,25.0,25.0,MODERATE DISPARITY,0,
296936,Bamanwas,8,Rajasthan,"[313325, 322211, 328024, 328027]",4,4,98:Dholpur(50.0%) | 112:Rajsamand(25.0%) | 113:Sawai Madhopur(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 112: 25.0, 113: 25.0, 117: 25.0}",98,Dholpur,50.0,112.0,Rajsamand,25.0,25.0,MODERATE DISPARITY,0,
297024,Kushinagar,9,Uttar Pradesh,"[274301, 274403]",2,1,160:Kushinagar(50.0%),{160: 50.0},160,Kushinagar,50.0,,,,50.0,HIGH DISPARITY,1,[274403]
297045,Pisawa,9,Uttar Pradesh,"[202155, 261151]",2,2,119:Aligarh(50.0%) | 183:Sitapur(50.0%),"{119: 50.0, 183: 50.0}",119,Aligarh,50.0,183.0,Sitapur,50.0,0.0,LOW DISPARITY,0,
297057,Banda,9,Uttar Pradesh,"[210001, 242042]",2,3,128:Banda(50.0%) | 165:Mahoba(50.0%) | 180:Shahjahanpur(50.0%),"{128: 50.0, 165: 50.0, 180: 50.0}",128,Banda,50.0,165.0,Mahoba,50.0,0.0,LOW DISPARITY,0,
297075,Boodhanpur,9,Uttar Pradesh,"[246746, 276142]",2,2,123:Azamgarh(50.0%) | 132:Bijnor(50.0%),"{123: 50.0, 132: 50.0}",123,Azamgarh,50.0,132.0,Bijnor,50.0,0.0,LOW DISPARITY,0,
298994,Uchchain,8,Rajasthan,"[313325, 321302, 328024, 328027]",4,4,98:Dholpur(50.0%) | 91:Bharatpur(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 91: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,91.0,Bharatpur,25.0,25.0,MODERATE DISPARITY,0,
298995,Sikri,8,Rajasthan,"[313325, 321024, 328024, 328027]",4,4,98:Dholpur(50.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%) | 767:Deeg(25.0%),"{98: 50.0, 112: 25.0, 117: 25.0, 767: 25.0}",98,Dholpur,50.0,112.0,Rajsamand,25.0,25.0,MODERATE DISPARITY,0,
299018,Barauli,9,Uttar Pradesh,"[203412, 281301]",2,2,134:Bulandshahr(50.0%) | 167:Mathura(50.0%),"{134: 50.0, 167: 50.0}",134,Bulandshahr,50.0,167.0,Mathura,50.0,0.0,LOW DISPARITY,0,
299129,Pipra,10,Bihar,"[845416, 852218]",2,2,213:Purbi Champaran(50.0%) | 223:Supaul(50.0%),"{213: 50.0, 223: 50.0}",213,Purbi Champaran,50.0,223.0,Supaul,50.0,0.0,LOW DISPARITY,0,
299237,Bhawanipur,10,Bihar,"[845452, 854204]",2,2,211:Pashchim Champaran(50.0%) | 214:Purnia(50.0%),"{211: 50.0, 214: 50.0}",211,Pashchim Champaran,50.0,214.0,Purnia,50.0,0.0,LOW DISPARITY,0,
250904,Rau,23,Madhya Pradesh,"[453331, 455111]",2,2,402:Dewas(50.0%) | 410:Indore(50.0%),"{402: 50.0, 410: 50.0}",402,Dewas,50.0,410.0,Indore,50.0,0.0,LOW DISPARITY,0,
250906,Manpur,23,Madhya Pradesh,"[453661, 455111]",2,2,402:Dewas(50.0%) | 410:Indore(50.0%),"{402: 50.0, 410: 50.0}",402,Dewas,50.0,410.0,Indore,50.0,0.0,LOW DISPARITY,0,
250928,Machalpur,23,Madhya Pradesh,"[451225, 465691]",2,4,393:Barwani(50.0%) | 396:Bhopal(50.0%) | 414:Khargone (West Nimar)(50.0%) | 422:Rajgarh(50.0%),"{393: 50.0, 396: 50.0, 414: 50.0, 422: 50.0}",393,Barwani,50.0,396.0,Bhopal,50.0,0.0,LOW DISPARITY,0,
250948,Jawar,23,Madhya Pradesh,"[450991, 466221]",2,2,405:Khandwa (East Nimar)(50.0%) | 427:Sehore(50.0%),"{405: 50.0, 427: 50.0}",405,Khandwa (East Nimar),50.0,427.0,Sehore,50.0,0.0,LOW DISPARITY,0,
250970,Itarsi,23,Madhya Pradesh,"[461111, 461114]",2,1,409:Narmadapuram(50.0%),{409: 50.0},409,Narmadapuram,50.0,,,,50.0,HIGH DISPARITY,1,[461114]
250978,Barhi,23,Madhya Pradesh,"[477566, 483770]",2,1,413:Katni(50.0%),{413: 50.0},413,Katni,50.0,,,,50.0,HIGH DISPARITY,1,[477566]
250983,Sihora,23,Madhya Pradesh,"[483225, 487441]",2,3,411:Jabalpur(50.0%) | 413:Katni(50.0%) | 418:Narsimhapur(50.0%),"{411: 50.0, 413: 50.0, 418: 50.0}",411,Jabalpur,50.0,413.0,Katni,50.0,0.0,LOW DISPARITY,0,
250415,Bundu,20,Jharkhand,"[829201, 834001]",2,3,323:Chatra(50.0%) | 332:Hazaribagh(50.0%) | 339:Ranchi(50.0%),"{323: 50.0, 332: 50.0, 339: 50.0}",323,Chatra,50.0,332.0,Hazaribagh,50.0,0.0,LOW DISPARITY,0,
250452,Jharsuguda,21,Odisha,"[768201, 768203]",2,1,357:Jharsuguda(50.0%),{357: 50.0},357,Jharsuguda,50.0,,,,50.0,HIGH DISPARITY,1,[768203]
250501,Cuttack,21,Odisha,"[752120, 753001]",2,1,350:Cuttack(50.0%),{350: 50.0},350,Cuttack,50.0,,,,50.0,HIGH DISPARITY,1,[753001]
250537,Chhatrapur,21,Odisha,"[761020, 761025]",2,1,354:Ganjam(50.0%),{354: 50.0},354,Ganjam,50.0,,,,50.0,HIGH DISPARITY,1,[761025]
250555,Balangir,21,Odisha,"[767001, 767002]",2,1,345:Balangir(50.0%),{345: 50.0},345,Balangir,50.0,,,,50.0,HIGH DISPARITY,1,[767001]
248686,Vidyavihar,8,Rajasthan,"[313001, 313325, 328024, 328027]",4,4,98:Dholpur(50.0%) | 112:Rajsamand(50.0%) | 117:Udaipur(50.0%) | 777:Salumbar(25.0%),"{98: 50.0, 112: 50.0, 117: 50.0, 777: 25.0}",98,Dholpur,50.0,112.0,Rajsamand,50.0,0.0,LOW DISPARITY,0,
250640,Durg,22,Chhattisgarh,"[490022, 491001]",2,2,378:Durg(50.0%) | 388:Rajnandgaon(50.0%),"{378: 50.0, 388: 50.0}",378,Durg,50.0,388.0,Rajnandgaon,50.0,0.0,LOW DISPARITY,1,[490022]
302223,Sayla,8,Rajasthan,"[305921, 313203]",2,3,112:Rajsamand(50.0%) | 117:Udaipur(50.0%) | 774:Beawar(50.0%),"{112: 50.0, 117: 50.0, 774: 50.0}",112,Rajsamand,50.0,117.0,Udaipur,50.0,0.0,LOW DISPARITY,0,
251423,Jalna,27,Maharashtra,"[431002, 431203]",2,1,469:Chhatrapati Sambhajinagar(50.0%),{469: 50.0},469,Chhatrapati Sambhajinagar,50.0,,,,50.0,HIGH DISPARITY,1,[431203]
251424,Ambad,27,Maharashtra,"[431002, 431204]",2,2,469:Chhatrapati Sambhajinagar(50.0%) | 479:Jalna(50.0%),"{469: 50.0, 479: 50.0}",469,Chhatrapati Sambhajinagar,50.0,479.0,Jalna,50.0,0.0,LOW DISPARITY,0,
302249,Sojat Road,8,Rajasthan,"[305921, 313203]",2,3,112:Rajsamand(50.0%) | 117:Udaipur(50.0%) | 774:Beawar(50.0%),"{112: 50.0, 117: 50.0, 774: 50.0}",112,Rajsamand,50.0,117.0,Udaipur,50.0,0.0,LOW DISPARITY,0,
301901,Tantoti,8,Rajasthan,"[305921, 313203]",2,3,112:Rajsamand(50.0%) | 117:Udaipur(50.0%) | 774:Beawar(50.0%),"{112: 50.0, 117: 50.0, 774: 50.0}",112,Rajsamand,50.0,117.0,Udaipur,50.0,0.0,LOW DISPARITY,0,
251510,Goregaon,27,Maharashtra,"[402103, 441801]",2,3,471:Bhandara(50.0%) | 476:Gondia(50.0%) | 491:Raigad(50.0%),"{471: 50.0, 476: 50.0, 491: 50.0}",471,Bhandara,50.0,476.0,Gondia,50.0,0.0,LOW DISPARITY,0,
248115,Dharmavaram,28,Andhra Pradesh,"[515671, 515672]",2,1,754:Sri Sathya Sai(50.0%),{754: 50.0},754,Sri Sathya Sai,50.0,,,,50.0,HIGH DISPARITY,1,[515671]
301906,Mertaroad,8,Rajasthan,"[313325, 328024, 328027, 341511]",4,4,98:Dholpur(50.0%) | 110:Nagaur(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 110: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,110.0,Nagaur,25.0,25.0,MODERATE DISPARITY,0,
248128,Garhwa,20,Jharkhand,"[814101, 822114]",2,2,326:Dumka(50.0%) | 328:Garhwa(50.0%),"{326: 50.0, 328: 50.0}",326,Dumka,50.0,328.0,Garhwa,50.0,0.0,LOW DISPARITY,0,
250884,Badnawar,23,Madhya Pradesh,"[454660, 455111]",2,2,402:Dewas(50.0%) | 403:Dhar(50.0%),"{402: 50.0, 403: 50.0}",402,Dewas,50.0,403.0,Dhar,50.0,0.0,LOW DISPARITY,0,
250889,Mandav,23,Madhya Pradesh,"[454010, 455111]",2,2,402:Dewas(50.0%) | 403:Dhar(50.0%),"{402: 50.0, 403: 50.0}",402,Dewas,50.0,403.0,Dhar,50.0,0.0,LOW DISPARITY,0,
250891,Kukshi,23,Madhya Pradesh,"[454331, 455111]",2,2,402:Dewas(50.0%) | 403:Dhar(50.0%),"{402: 50.0, 403: 50.0}",402,Dewas,50.0,403.0,Dhar,50.0,0.0,LOW DISPARITY,0,
250896,Depalpur,23,Madhya Pradesh,"[453115, 455111]",2,2,402:Dewas(50.0%) | 410:Indore(50.0%),"{402: 50.0, 410: 50.0}",402,Dewas,50.0,410.0,Indore,50.0,0.0,LOW DISPARITY,0,
250897,Betma,23,Madhya Pradesh,"[453001, 455111]",2,2,402:Dewas(50.0%) | 410:Indore(50.0%),"{402: 50.0, 410: 50.0}",402,Dewas,50.0,410.0,Indore,50.0,0.0,LOW DISPARITY,0,
250898,Sawer,23,Madhya Pradesh,"[453551, 455111]",2,2,402:Dewas(50.0%) | 410:Indore(50.0%),"{402: 50.0, 410: 50.0}",402,Dewas,50.0,410.0,Indore,50.0,0.0,LOW DISPARITY,0,
250900,Hatod,23,Madhya Pradesh,"[453111, 455111]",2,2,402:Dewas(50.0%) | 410:Indore(50.0%),"{402: 50.0, 410: 50.0}",402,Dewas,50.0,410.0,Indore,50.0,0.0,LOW DISPARITY,0,
248129,Chatra,20,Jharkhand,"[814101, 825401]",2,2,323:Chatra(50.0%) | 326:Dumka(50.0%),"{323: 50.0, 326: 50.0}",323,Chatra,50.0,326.0,Dumka,50.0,0.0,LOW DISPARITY,0,
251711,Nellimarla,28,Andhra Pradesh,"[523240, 523357, 535217, 535218]",4,3,521:Vizianagaram(50.0%) | 790:Markapuram(50.0%) | 517:Prakasam(25.0%),"{521: 50.0, 790: 50.0, 517: 25.0}",521,Vizianagaram,50.0,790.0,Markapuram,50.0,0.0,LOW DISPARITY,0,
248132,Jhumri Telaiya,20,Jharkhand,"[814101, 825409]",2,2,326:Dumka(50.0%) | 334:Koderma(50.0%),"{326: 50.0, 334: 50.0}",326,Dumka,50.0,334.0,Koderma,50.0,0.0,LOW DISPARITY,0,
251733,Ramachandrapuram,28,Andhra Pradesh,"[533255, 533256]",2,2,505:East Godavari(50.0%) | 747:Dr. B.R. Ambedkar Konaseema(50.0%),"{505: 50.0, 747: 50.0}",505,East Godavari,50.0,747.0,Dr. B.R. Ambedkar Konaseema,50.0,0.0,LOW DISPARITY,1,[533255]
