pincode,districtCode,districtNameEnglish,subdistrictCode,subdistrictNameEnglish,villageCode,villageNameEnglish
585302,538,Kalaburagi,5586,Jevargi,620864,Kodchi
585302,538,Kalaburagi,5586,Jevargi,620727,Kudalgi
585310,538,Kalaburagi,5586,Jevargi,620767,Mavnoor
585310,538,Kalaburagi,5586,Jevargi,620717,Mogan Itga
585310,538,Kalaburagi,5586,Jevargi,620740,Narayanpur
585310,538,Kalaburagi,5586,Jevargi,620760,Raddewadgi
585310,538,Kalaburagi,5586,Jevargi,620746,Ranjangi
585310,538,Kalaburagi,5586,Jevargi,620766,Ravnoor
585310,538,Kalaburagi,5586,Jevargi,620873,Varchanhalli
585104,538,Kalaburagi,5582,Kalaburagi,620283,Bablad Sindagi
585103,538,Kalaburagi,5582,Kalaburagi,938560,Brahmapura
585102,538,Kalaburagi,5582,Kalaburagi,620264,Hagargi
585103,538,Kalaburagi,5582,Kalaburagi,938563,Heerapura
585102,538,Kalaburagi,5582,Kalaburagi,620247,Injihal
585102,538,Kalaburagi,5582,Kalaburagi,620289,Machnal
585103,538,Kalaburagi,5582,Kalaburagi,620316,Naddisinur
585103,538,Kalaburagi,5582,Kalaburagi,620261,Nijampura
585102,538,Kalaburagi,5582,Kalaburagi,620259,Pallapur
585102,538,Kalaburagi,5582,Kalaburagi,620255,Sannur
585102,538,Kalaburagi,5582,Kalaburagi,620251,Srinivas Saradgi
585102,538,Kalaburagi,5582,Kalaburagi,620226,Tondkal
585312,538,Kalaburagi,7087,Kalagi,620629,Kalgurthi
585313,538,Kalaburagi,7090,Kamalapur,620193,Bhimnal
585313,538,Kalaburagi,7090,Kamalapur,620199,Dinshikurnur
585313,538,Kalaburagi,7090,Kamalapur,620212,Holkunda
585313,538,Kalaburagi,7090,Kamalapur,620182,Kalmandergi
585313,538,Kalaburagi,7090,Kamalapur,620198,Kamalapur
585313,538,Kalaburagi,7090,Kamalapur,620206,Kinnisarposh
585313,538,Kalaburagi,7090,Kamalapur,620197,Navanihal
585313,538,Kalaburagi,7090,Kamalapur,620215,Tadkal
585313,538,Kalaburagi,7090,Kamalapur,620222,Yalvanthi (B)
585222,538,Kalaburagi,5584,Sedam,620532,Benkanhalli
585222,538,Kalaburagi,5584,Sedam,620492,Bijjanhalli
585222,538,Kalaburagi,5584,Sedam,620522,Chitkanpalli
585222,538,Kalaburagi,5584,Sedam,620571,Shahabajpur
585222,538,Kalaburagi,5584,Sedam,620537,Sindhanmadu
585222,538,Kalaburagi,5584,Sedam,620505,Sompalli
585310,538,Kalaburagi,7089,Yadrami,620839,Amberkhed
585325,538,Kalaburagi,7089,Yadrami,620804,Biryalhissa
585325,538,Kalaburagi,7089,Yadrami,620794,Dumadri
585310,538,Kalaburagi,7089,Yadrami,620779,Jamberhal
585325,538,Kalaburagi,7089,Yadrami,620783,Kummanasirasgi
585325,538,Kalaburagi,7089,Yadrami,620800,Magengera
585325,538,Kalaburagi,7089,Yadrami,620838,Mallbad
585325,538,Kalaburagi,7089,Yadrami,620789,Saidapur
585325,538,Kalaburagi,7089,Yadrami,620808,Wadgera
585325,538,Kalaburagi,7089,Yadrami,620797,Yatnal
571201,541,Kodagu,7124,Kushalnagar,923976,Doddabetageri
571201,541,Kodagu,5566,Madikeri,923908,Avanduru
571201,541,Kodagu,5566,Madikeri,617801,Kolagadalu
571201,541,Kodagu,5566,Madikeri,923898,Monnangeri 2
571218,541,Kodagu,7125,Ponnampet,618052,B.Shettigeri
571218,541,Kodagu,7125,Ponnampet,939077,Kongana
571218,541,Kodagu,7125,Ponnampet,618013,V.Badaga
571236,541,Kodagu,5567,Somvarpet,939034,2ne Chowdlu
571236,541,Kodagu,5567,Somvarpet,923952,Adinadooru
571236,541,Kodagu,5567,Somvarpet,923953,Banavara
571236,541,Kodagu,5567,Somvarpet,617940,Belur Basavanalli
571236,541,Kodagu,5567,Somvarpet,939037,Chikkatholuru
571236,541,Kodagu,5567,Somvarpet,617935,Choudlu
571236,541,Kodagu,5567,Somvarpet,617926,Doddatholur
571236,541,Kodagu,5567,Somvarpet,617945,Ganagur
571234,541,Kodagu,5567,Somvarpet,939265,Harangi
571236,541,Kodagu,5567,Somvarpet,923965,Hirikaara
571236,541,Kodagu,5567,Somvarpet,617918,Kumaralli
571236,541,Kodagu,5567,Somvarpet,617937,Kusubur
571236,541,Kodagu,5567,Somvarpet,923955,Moorikallubasavanlli
571236,541,Kodagu,5567,Somvarpet,617928,Thalthare Shetalli
571218,541,Kodagu,5568,Virajpet,939082,2ne Rudruguppe
571218,541,Kodagu,5568,Virajpet,618016,Bittangala
571218,541,Kodagu,5568,Virajpet,617999,Maithadi
563114,542,Kolar,5593,Bangarapet,622519,Abbigirihosahalli
563114,542,Kolar,5593,Bangarapet,622637,Bandarlahalli
563114,542,Kolar,5593,Bangarapet,622489,Beerandahalli
563114,542,Kolar,5593,Bangarapet,622549,Budikote
563114,542,Kolar,5593,Bangarapet,622672,Byraganahalli
563114,542,Kolar,5593,Bangarapet,622667,Chikkakrimanahalli
563114,542,Kolar,5593,Bangarapet,622557,Dinnekothur
563114,542,Kolar,5593,Bangarapet,622495,Dodda Ankandhalli
563114,542,Kolar,5593,Bangarapet,622670,Doddavalagamadhi
563114,542,Kolar,5593,Bangarapet,622586,Gullahalli
563114,542,Kolar,5593,Bangarapet,622528,Hirenahalli Guttahalli
563114,542,Kolar,5593,Bangarapet,622669,Iymarasapura
563114,542,Kolar,5593,Bangarapet,622544,Junjanahalli
563114,542,Kolar,5593,Bangarapet,622496,Kanimbele
563114,542,Kolar,5593,Bangarapet,622664,Maliyangurki
563114,542,Kolar,5593,Bangarapet,622566,Mooganahalli
563114,542,Kolar,5593,Bangarapet,622482,Naganathapura
563114,542,Kolar,5593,Bangarapet,622483,Ramanayakanhalli
563114,542,Kolar,5593,Bangarapet,622517,Thoraganadoddi
563114,542,Kolar,5593,Bangarapet,622628,Varadapura
563114,542,Kolar,5593,Bangarapet,622497,Yaluvahalli
563101,542,Kolar,5591,Kolar,622077,Abbani
563101,542,Kolar,5591,Kolar,622049,Bandur Krishnapura
563101,542,Kolar,5591,Kolar,622035,Begli Hosahalli
563101,542,Kolar,5591,Kolar,621918,Bommasandra
563101,542,Kolar,5591,Kolar,622064,Channarayapura
563101,542,Kolar,5591,Kolar,621905,Chitnahalli
563101,542,Kolar,5591,Kolar,622041,Cholaghatta
563101,542,Kolar,5591,Kolar,621912,Gottihalli
563101,542,Kolar,5591,Kolar,621908,Kakinatha
563101,542,Kolar,5591,Kolar,622026,Kogilahalli
563101,542,Kolar,5591,Kolar,621922,Kolakunjanahalli
563101,542,Kolar,5591,Kolar,622037,Kolathammanahalli
563101,542,Kolar,5591,Kolar,621921,Madavagurjenahalli
563101,542,Kolar,5591,Kolar,621901,Matnahalli
563101,542,Kolar,5591,Kolar,621990,Moorandahalli
563101,542,Kolar,5591,Kolar,621747,Orati Agrahara
563101,542,Kolar,5591,Kolar,621889,Parswaganahalli
563101,542,Kolar,5591,Kolar,621828,Ramasandra
563101,542,Kolar,5591,Kolar,622043,Singondahalli
563101,542,Kolar,5591,Kolar,621902,Somambudi Agrahara
563101,542,Kolar,5591,Kolar,938960,Terahalli
563101,542,Kolar,5591,Kolar,621926,Urigili
563130,542,Kolar,5592,Malur,622199,Angasettihalli
563130,542,Kolar,5592,Malur,622198,Araleri
563130,542,Kolar,5592,Malur,622263,Arinagatta
563130,542,Kolar,5592,Malur,622303,A.Upparahalli
563130,542,Kolar,5592,Malur,622135,Bellavi Plantation
563130,542,Kolar,5592,Malur,622144,Chavvenahalli
563130,542,Kolar,5592,Malur,622169,Chikkapura
563130,542,Kolar,5592,Malur,622287,Dinneri
563130,542,Kolar,5592,Malur,622186,Dyapasandra
563130,542,Kolar,5592,Malur,622142,Harohalli
563130,542,Kolar,5592,Malur,622209,Hosakurandahalli Plantation
563130,542,Kolar,5592,Malur,622233,Hulimangalahosakote
563130,542,Kolar,5592,Malur,622175,Huralagere
563130,542,Kolar,5592,Malur,622392,Janganahalli
563130,542,Kolar,5592,Malur,622114,Jodipura
563130,542,Kolar,5592,Malur,622246,Kodihalli
563130,542,Kolar,5592,Malur,622239,Kodur
563130,542,Kolar,5592,Malur,622195,Kundenahalli
563130,542,Kolar,5592,Malur,622178,Kurandahalli
563130,542,Kolar,5592,Malur,622162,Lakkenahalli
563130,542,Kolar,5592,Malur,622245,Lakkur
563130,542,Kolar,5592,Malur,622234,Lakkurhosahalli
563130,542,Kolar,5592,Malur,622130,Maliyappanahalli
563130,542,Kolar,5592,Malur,622184,Mangapura
563130,542,Kolar,5592,Malur,622211,Marasettihalli
563130,542,Kolar,5592,Malur,622228,Menasinatha
563130,542,Kolar,5592,Malur,622132,M.Sonnahalli
563130,542,Kolar,5592,Malur,622125,Nambiganahalli
563130,542,Kolar,5592,Malur,622220,Nariganahalli
563130,542,Kolar,5592,Malur,924717,Nidagatta
563130,542,Kolar,5592,Malur,622179,Nosagere
563130,542,Kolar,5592,Malur,622121,Shivarapatna Amanikere
563130,542,Kolar,5592,Malur,622190,Sonnahalli
563130,542,Kolar,5592,Malur,622258,Sonnur
563130,542,Kolar,5592,Malur,622116,Thambihalli
563130,542,Kolar,5592,Malur,622164,Thimmapura
563130,542,Kolar,5592,Malur,622302,Thippasandra
563130,542,Kolar,5592,Malur,622336,Thirtha Bandahatti
563130,542,Kolar,5592,Malur,622188,Veerapura
563130,542,Kolar,5592,Malur,622203,Yarapasettihalli
563130,542,Kolar,5592,Malur,622163,Yeswanthapura
563131,542,Kolar,5594,Mulbagal,623081,B.Kurubarahalli
563131,542,Kolar,5594,Mulbagal,623176,Chamanayakanahalli
563131,542,Kolar,5594,Mulbagal,623127,Chokkadoddi
563131,542,Kolar,5594,Mulbagal,939556,Dhanyunura Kalaghatta
563131,542,Kolar,5594,Mulbagal,623113,Gummakal
563131,542,Kolar,5594,Mulbagal,623056,H.Byappalli
563131,542,Kolar,5594,Mulbagal,623160,Hosahalli
563131,542,Kolar,5594,Mulbagal,622874,Kalikere
563131,542,Kolar,5594,Mulbagal,622959,Keelagani
563131,542,Kolar,5594,Mulbagal,622994,Kenchanahalli
563131,542,Kolar,5594,Mulbagal,623035,Khadripura
563131,542,Kolar,5594,Mulbagal,623049,Kirumani
563131,542,Kolar,5594,Mulbagal,623128,Kothuru
563131,542,Kolar,5594,Mulbagal,622875,Kunibande
563131,542,Kolar,5594,Mulbagal,622974,Kurubarahalli
563131,542,Kolar,5594,Mulbagal,622884,Kuthandahalli
563131,542,Kolar,5594,Mulbagal,622853,Mugavanahalli
563131,542,Kolar,5594,Mulbagal,623097,N.Chowdenahalli
563131,542,Kolar,5594,Mulbagal,622862,Nichanakunte
563131,542,Kolar,5594,Mulbagal,622996,N.Vaddahalli
563131,542,Kolar,5594,Mulbagal,622970,Reddihalli
563131,542,Kolar,5594,Mulbagal,622880,Sangasandra
563131,542,Kolar,5594,Mulbagal,622926,S.I.Ananthapura
563131,542,Kolar,5594,Mulbagal,939733,Somarasanahalli(Taylur Hobli)
563131,542,Kolar,5594,Mulbagal,622931,Sringeri Chadumanahalli
563131,542,Kolar,5594,Mulbagal,623114,Yadahalli
563135,542,Kolar,5590,Srinivaspur,621619,Alambagiri
563135,542,Kolar,5590,Srinivaspur,621622,Alavatta
563135,542,Kolar,5590,Srinivaspur,621439,Amani Vasanthanayakanakere
563135,542,Kolar,5590,Srinivaspur,621644,Avalakuppa
563135,542,Kolar,5590,Srinivaspur,621457,A.Vyapalapalli
563135,542,Kolar,5590,Srinivaspur,621413,Byraganapalli
563135,542,Kolar,5590,Srinivaspur,621576,Chikkathimmanahalli
563135,542,Kolar,5590,Srinivaspur,621578,Chinnagepalli
563135,542,Kolar,5590,Srinivaspur,621574,Chokkareddipalli
563135,542,Kolar,5590,Srinivaspur,621625,Doddamaladoddi
563135,542,Kolar,5590,Srinivaspur,621610,Doddaraguladinne
563135,542,Kolar,5590,Srinivaspur,621639,Ganganahalli
563135,542,Kolar,5590,Srinivaspur,621507,Gundedu
563135,542,Kolar,5590,Srinivaspur,621478,Jalagundlapalli
563135,542,Kolar,5590,Srinivaspur,621551,Jangamasettipalli
563135,542,Kolar,5590,Srinivaspur,621504,Kamalavaripalli
563135,542,Kolar,5590,Srinivaspur,621545,Kamatampalli
563135,542,Kolar,5590,Srinivaspur,621704,Kannampalli
563135,542,Kolar,5590,Srinivaspur,621733,Kolathur
563135,542,Kolar,5590,Srinivaspur,939558,Koorigepalli
563135,542,Kolar,5590,Srinivaspur,621506,Koosandra
563135,542,Kolar,5590,Srinivaspur,621586,Kothur
563135,542,Kolar,5590,Srinivaspur,621398,Kottevaripalli
563135,542,Kolar,5590,Srinivaspur,621588,Kummakunte
563135,542,Kolar,5590,Srinivaspur,621487,Kurupalli (M)
563135,542,Kolar,5590,Srinivaspur,621541,Machuvaripalli
563135,542,Kolar,5590,Srinivaspur,621514,Muddepalli
563135,542,Kolar,5590,Srinivaspur,621569,Nallappareddipalli
563135,542,Kolar,5590,Srinivaspur,621509,Nambuvaripalli
563135,542,Kolar,5590,Srinivaspur,621555,Neelakantapura
563135,542,Kolar,5590,Srinivaspur,621709,Neelatur
563135,542,Kolar,5590,Srinivaspur,621498,Nelavanki
563135,542,Kolar,5590,Srinivaspur,621710,Pathapalli
563135,542,Kolar,5590,Srinivaspur,621539,Ragimakalapalli
563135,542,Kolar,5590,Srinivaspur,621642,Srinivaspur (Rural)
563135,542,Kolar,5590,Srinivaspur,621626,Sunnaguttapalli
563135,542,Kolar,5590,Srinivaspur,621532,Thanterlapalli
563135,542,Kolar,5590,Srinivaspur,621732,Uppakunte
583229,543,Koppal,5466,Gangawati,924431,Basaveshwar Camp
583227,543,Koppal,5466,Gangawati,601623,Chickrampur
583227,543,Koppal,5466,Gangawati,601632,Jantkal (Kalan)
583227,543,Koppal,5466,Gangawati,601640,Kesakihanchnal
583227,543,Koppal,5466,Gangawati,601627,Krishnapur
583227,543,Koppal,5466,Gangawati,601635,Rajapur
583283,543,Koppal,7091,Kanakagiri,601566,Advibhavi
583283,543,Koppal,7091,Kanakagiri,601572,Guddalakampur
583283,543,Koppal,7091,Kanakagiri,601553,Hosgudda
583283,543,Koppal,7091,Kanakagiri,601568,Ingaldal
583283,543,Koppal,7091,Kanakagiri,601577,Jalihuda
583283,543,Koppal,7091,Kanakagiri,601588,Kalkera
583283,543,Koppal,7091,Kanakagiri,601575,Obalbanda
583283,543,Koppal,7091,Kanakagiri,601574,Ramdurg
583283,543,Koppal,7091,Kanakagiri,601576,Rampur
583283,543,Koppal,7091,Kanakagiri,601565,Somsagara
583283,543,Koppal,7091,Kanakagiri,601590,Sulekal
583229,543,Koppal,7092,Karatagi,601677,Gudur
583229,543,Koppal,7092,Karatagi,601686,Juratgi
583229,543,Koppal,7092,Karatagi,601678,Mylapur
583229,543,Koppal,7092,Karatagi,601689,Yerdona
583283,543,Koppal,5467,Koppal,601792,Chikbommanhal
583283,543,Koppal,5467,Koppal,601754,Tankankal
583283,543,Koppal,5467,Koppal,601794,Uplapur
583238,543,Koppal,7093,Kukanoor,601369,Advihalli
583232,543,Koppal,7093,Kukanoor,601325,Bedwatti
583232,543,Koppal,7093,Kukanoor,601351,Bhatpanhalli
583232,543,Koppal,7093,Kukanoor,601349,Gorelekoppa
583232,543,Koppal,7093,Kukanoor,601345,Konapur
583232,543,Koppal,7093,Kukanoor,601363,Mannapur
583232,543,Koppal,7093,Kukanoor,601355,Masabhanchinhal
583238,543,Koppal,7093,Kukanoor,601370,Tadkal
583279,543,Koppal,5465,Kushtagi,601535,Bachinhal
583277,543,Koppal,5465,Kushtagi,601524,Garjanhal
583279,543,Koppal,5465,Kushtagi,601498,Gorvarbenchamatti
583279,543,Koppal,5465,Kushtagi,601534,Gudadhanamsagar
583279,543,Koppal,5465,Kushtagi,601509,Hanchinhal
583279,543,Koppal,5465,Kushtagi,601520,Kilarhatti
583279,543,Koppal,5465,Kushtagi,601523,Narinhal
583279,543,Koppal,5465,Kushtagi,601511,Rampur(M)
583279,543,Koppal,5465,Kushtagi,601541,Sanganhal
583277,543,Koppal,5465,Kushtagi,601453,Talugeri
583277,543,Koppal,5465,Kushtagi,601495,Tekkalki
583277,543,Koppal,5465,Kushtagi,601525,Zhoolkunti
583236,543,Koppal,5464,Yelbarga,601246,Boon Koppa
583277,543,Koppal,5464,Yelbarga,601269,Budakunti
583277,543,Koppal,5464,Yelbarga,601276,Chikka Mannapur
583236,543,Koppal,5464,Yelbarga,601312,Lakmangule
583236,543,Koppal,5464,Yelbarga,601261,Sanganhal
583277,543,Koppal,5464,Yelbarga,601275,Sidlabhavi
583277,543,Koppal,5464,Yelbarga,601277,Vanjabhavi
571426,544,Mandya,5546,Krishnarajpet,613524,Anchemuddanahalli
571426,544,Mandya,5546,Krishnarajpet,613469,Ballekere
571426,544,Mandya,5546,Krishnarajpet,613499,Byaladakere
571426,544,Mandya,5546,Krishnarajpet,613539,Chilladahalli
571426,544,Mandya,5546,Krishnarajpet,613560,Guddenahalli
571426,544,Mandya,5546,Krishnarajpet,613506,Hakkimanchnahalli
571426,544,Mandya,5546,Krishnarajpet,613634,Haliyur
571426,544,Mandya,5546,Krishnarajpet,613495,Hemmadahalli
571426,544,Mandya,5546,Krishnarajpet,613579,Kamanahalli
571426,544,Mandya,5546,Krishnarajpet,613601,Karthalu
571426,544,Mandya,5546,Krishnarajpet,613553,Krishnarajpet (Rural)
571426,544,Mandya,5546,Krishnarajpet,613545,Kundanahalli
571426,544,Mandya,5546,Krishnarajpet,613532,Makavalli
571426,544,Mandya,5546,Krishnarajpet,613418,Manganahosahalli
571426,544,Mandya,5546,Krishnarajpet,613489,Maruvanahalli
571426,544,Mandya,5546,Krishnarajpet,613667,Murukanahalli
571426,544,Mandya,5546,Krishnarajpet,613505,Naduboganahalli
571426,544,Mandya,5546,Krishnarajpet,613484,Vasanthapura
571426,544,Mandya,5546,Krishnarajpet,613645,Yagachaguppe
571428,544,Mandya,5551,Maddur,614608,Ajjahalli
571428,544,Mandya,5551,Maddur,614585,Kudaragundi
571428,544,Mandya,5551,Maddur,614607,Malagaranahalli
571428,544,Mandya,5551,Maddur,614581,Mobbalagere
571430,544,Mandya,5552,Malavalli,614800,Bachanahalli
