stateCode,localBodyCode,localBodyName,localBodyType,districtCode,districtName,status
5,248457,Ramnagar,Municipality,"45, 51, 56",Almora | Nainital | Udham Singh Nagar,FULL MATCH
5,248458,Kaladhungi,Municipality,51,Nainital,FULL MATCH
5,248459,Haldwani-Cumkathgodam,Municipal Corporations,51,Nainital,FULL MATCH
5,248460,Lalkuan,Town Panchayat,51,Nainital,FULL MATCH
5,248461,Mahua Dabra Haripura,Town Panchayat,56,Udham Singh Nagar,FULL MATCH
5,248462,Jaspur,Municipality,56,Udham Singh Nagar,FULL MATCH
5,248463,Kashipur,Municipal Corporations,56,Udham Singh Nagar,FULL MATCH
5,248465,Mahua Kheraganj,Municipality,56,Udham Singh Nagar,FULL MATCH
5,248466,Sultanpur,Town Panchayat,56,Udham Singh Nagar,FULL MATCH
5,248467,Bajpur,Municipality,"51, 56",Nainital | Udham Singh Nagar,FULL MATCH
5,248468,Kela Khera,Town Panchayat,56,Udham Singh Nagar,FULL MATCH
5,248469,Gadarpur,Municipality,56,Udham Singh Nagar,FULL MATCH
5,248470,Dineshpur,Town Panchayat,56,Udham Singh Nagar,FULL MATCH
5,248471,Rudrapur,Municipal Corporations,56,Udham Singh Nagar,FULL MATCH
5,248474,Kichha,Municipality,56,Udham Singh Nagar,FULL MATCH
5,248475,Shaktigarh,Town Panchayat,56,Udham Singh Nagar,FULL MATCH
5,248476,Sitarganj,Municipality,56,Udham Singh Nagar,FULL MATCH
5,248477,Khatima,Municipality,56,Udham Singh Nagar,FULL MATCH
5,248478,Roorkee,Municipal Corporations,50,Haridwar,FULL MATCH
5,248481,Jhabrera,Town Panchayat,50,Haridwar,FULL MATCH
5,248482,Manglaur,Municipality,50,Haridwar,FULL MATCH
5,248483,Landhaura,Town Panchayat,,,NO MATCH
5,248485,Haridwar,Municipal Corporations,50,Haridwar,FULL MATCH
5,248486,Laksar,Municipality,50,Haridwar,FULL MATCH
6,248487,Kalka,Notified Area Council,70,Panchkula,FULL MATCH
6,248489,Panchkula,Municipal Corporations,70,Panchkula,FULL MATCH
6,248490,Naraingarh,Municipality,58,Ambala,FULL MATCH
6,248491,Ambala,Municipal Corporations,58,Ambala,FULL MATCH
6,248500,Yamunanagar,Municipal Corporations,76,Yamunanagar,FULL MATCH
6,248506,Shahbad,Municipality,68,Kurukshetra,FULL MATCH
6,248507,Pehowa,Municipality,68,Kurukshetra,FULL MATCH
6,248508,Thanesar,Notified Area Council,68,Kurukshetra,FULL MATCH
6,248509,Ladwa,Municipality,68,Kurukshetra,FULL MATCH
6,248510,Cheeka,Municipality,66,Kaithal,FULL MATCH
6,248511,Kaithal,Notified Area Council,66,Kaithal,FULL MATCH
6,248512,Kalayat,Municipality,66,Kaithal,FULL MATCH
6,248513,Pundri,Municipality,66,Kaithal,FULL MATCH
6,248514,Nilokheri,Municipality,67,Karnal,FULL MATCH
6,248515,Taraori,Municipality,67,Karnal,FULL MATCH
6,248516,Indri,Municipality,67,Karnal,FULL MATCH
6,248517,Karnal,Municipal Corporations,67,Karnal,FULL MATCH
6,248519,Assandh,Municipality,67,Karnal,FULL MATCH
6,248520,Gharaunda,Municipality,67,Karnal,FULL MATCH
6,248521,Panipat,Municipal Corporations,,,NO MATCH
6,248526,Samalkha,Notified Area Council,71,Panipat,FULL MATCH
6,248527,Gohana,Notified Area Council,75,Sonipat,FULL MATCH
6,248528,Ganaur,Municipality,75,Sonipat,FULL MATCH
6,248529,Sonipat,Municipal Corporations,75,Sonipat,FULL MATCH
6,248530,Kharkhoda,Municipality,75,Sonipat,FULL MATCH
6,248531,Narwana,Notified Area Council,65,Jind,FULL MATCH
6,248532,Uchana,Municipality,65,Jind,FULL MATCH
6,248533,Jind,Notified Area Council,65,Jind,FULL MATCH
6,248534,Julana,Municipality,65,Jind,FULL MATCH
6,248535,Safidon,Municipality,65,Jind,FULL MATCH
6,248536,Ratia,Municipality,61,Fatehabad,FULL MATCH
6,248537,Tohana,Notified Area Council,61,Fatehabad,FULL MATCH
6,248538,Fatehabad,Notified Area Council,"61, 63, 74",Fatehabad | Hisar | Sirsa,FULL MATCH
6,248539,Mandi Dabwali,Notified Area Council,74,Sirsa,FULL MATCH
6,248540,Kalanwali,Municipality,74,Sirsa,FULL MATCH
6,248541,Sirsa,Notified Area Council,74,Sirsa,FULL MATCH
6,248542,Rania,Municipality,74,Sirsa,FULL MATCH
6,248543,Ellenabad,Municipality,74,Sirsa,FULL MATCH
6,248544,Uklanamandi,Municipality,"61, 63",Fatehabad | Hisar,FULL MATCH
6,248545,Barwala,Municipality,"63, 70, 792",Hisar | Panchkula | Hansi,AMBIGUOUS MATCH
6,248546,Hisar,Municipal Corporations,63,Hisar,FULL MATCH
6,248547,Narnaund,Municipality,"63, 792",Hisar | Hansi,FULL MATCH
6,248548,Hansi,Notified Area Council,"63, 792",Hisar | Hansi,FULL MATCH
6,248549,Bawani Khera,Municipality,59,Bhiwani,FULL MATCH
6,248550,Bhiwani,Notified Area Council,59,Bhiwani,FULL MATCH
6,248552,Siwani,Municipality,59,Bhiwani,FULL MATCH
6,248553,Loharu,Municipality,"59, 701",Bhiwani | Charkhi Dadri,FULL MATCH
6,248554,Charkhi Dadri,Notified Area Council,59,Bhiwani,FULL MATCH
6,248555,Meham,Municipality,73,Rohtak,FULL MATCH
6,248556,Kalanaur,Municipality,73,Rohtak,FULL MATCH
6,248557,Rohtak,Municipal Corporations,73,Rohtak,FULL MATCH
6,248558,Beri,Municipality,"64, 73",Jhajjar | Rohtak,FULL MATCH
6,248560,Bahadurgarh,Notified Area Council,64,Jhajjar,FULL MATCH
6,248562,Jhajjar,Notified Area Council,64,Jhajjar,FULL MATCH
6,248563,Kanina,Municipality,69,Mahendragarh,FULL MATCH
6,248564,Mahendragarh,Municipality,69,Mahendragarh,FULL MATCH
6,248565,Ateli,Municipality,69,Mahendragarh,FULL MATCH
6,248566,Narnaul,Notified Area Council,69,Mahendragarh,FULL MATCH
6,248568,Dharuhera,Municipality,72,Rewari,FULL MATCH
6,248569,Rewari,Notified Area Council,72,Rewari,FULL MATCH
6,248571,Bawal,Municipality,72,Rewari,FULL MATCH
6,248573,Pataudi Jatauli Mandi,Notified Area Council,62,Gurugram,FULL MATCH
6,248574,Farrukhnagar,Municipality,62,Gurugram,FULL MATCH
6,248576,Gurugram,Municipal Corporations,62,Gurugram,FULL MATCH
6,248579,Sohna,Notified Area Council,"62, 604",Gurugram | Nuh,FULL MATCH
6,248580,Taoru,Municipality,"62, 72, 604",Gurugram | Rewari | Nuh,FULL MATCH
6,248581,Nuh,Notified Area Council,604,Nuh,FULL MATCH
6,248582,Ferozepur Jhirka,Municipality,604,Nuh,FULL MATCH
6,248583,Punahana,Municipality,604,Nuh,FULL MATCH
6,248585,Faridabad,Municipal Corporations,60,Faridabad,FULL MATCH
6,248586,Palwal,Notified Area Council,"60, 619",Faridabad | Palwal,FULL MATCH
6,248587,Hathin,Municipality,619,Palwal,FULL MATCH
6,248589,Hodal,Notified Area Council,619,Palwal,FULL MATCH
8,248649,Kesrisinghpur,Town Panchayat,"98, 100, 112, 117",Dholpur | Ganganagar | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248650,Srikaranpur,Town Panchayat,"98, 100, 101, 112, 117",Dholpur | Ganganagar | Hanumangarh | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248651,Sri Ganganagar,Municipality,"100, 112, 117, 774",Ganganagar | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,248652,Sadulshahar,Town Panchayat,"98, 100, 101, 112, 117",Dholpur | Ganganagar | Hanumangarh | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248653,Padampur,Town Panchayat,"98, 100, 112, 117",Dholpur | Ganganagar | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248654,Gajsinghpur,Town Panchayat,"98, 100, 112, 117",Dholpur | Ganganagar | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248655,Raisinghnagar,Town Panchayat,"98, 100, 101, 112, 117",Dholpur | Ganganagar | Hanumangarh | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248656,Anupgarh,Town Panchayat,"98, 100, 112, 117",Dholpur | Ganganagar | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248658,Srivijainagar,Town Panchayat,"98, 100, 101, 112, 117",Dholpur | Ganganagar | Hanumangarh | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248660,Suratgarh,Town Panchayat,"98, 100, 101, 112, 117",Dholpur | Ganganagar | Hanumangarh | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248661,Sangaria,Town Panchayat,"98, 100, 101, 107, 112, 117",Dholpur | Ganganagar | Hanumangarh | Jodhpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248662,Hanumangarh,Municipality,"100, 101, 112, 117, 774",Ganganagar | Hanumangarh | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,248663,Pilibanga,Town Panchayat,"98, 100, 101, 112, 117",Dholpur | Ganganagar | Hanumangarh | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248664,Rawatsar,Municipality,"100, 101, 112, 117",Ganganagar | Hanumangarh | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248665,Nohar,Municipality,"100, 101, 112, 117",Ganganagar | Hanumangarh | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248666,Bhadra,Municipality,"101, 112, 117",Hanumangarh | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248667,Bikaner,Municipal Corporations,93,Bikaner,FULL MATCH
8,248668,Deshnoke,Town Panchayat,"93, 98, 112, 117",Bikaner | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248669,Nokha,Town Panchayat,"93, 98, 112, 117",Bikaner | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248670,Taranagar,Town Panchayat,"96, 98, 112, 117",Churu | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248671,Rajgarh (Alwar),Municipality,"87, 112, 117",Alwar | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248672,Sardarshahar,Town Panchayat,"96, 98, 112, 117",Churu | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248673,Churu,Municipality,"96, 112, 117, 774",Churu | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,248674,Ratannagar,Town Panchayat,"96, 98, 112, 117",Churu | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248675,Sri Dungargarh,Town Panchayat,"93, 98, 112, 117",Bikaner | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248676,Ratangarh,Municipality,"96, 112, 117",Churu | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248677,Rajaldesar,Town Panchayat,"96, 98, 112, 117",Churu | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248678,Bidasar,Municipality,"96, 112, 117",Churu | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248679,Chhapar,Town Panchayat,"96, 98, 112, 117",Churu | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248680,Sujangarh,Municipality,"96, 112, 117, 774",Churu | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,248681,Bissau,Town Panchayat,"98, 106, 112, 117",Dholpur | Jhunjhunu | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248682,Mandawa,Town Panchayat,"98, 106, 112, 117",Dholpur | Jhunjhunu | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248683,Jhunjhunun,Municipality,"106, 112, 117, 774",Jhunjhunu | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,248684,Baggar,Town Panchayat,"98, 106, 112, 117",Dholpur | Jhunjhunu | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248685,Pilani,Town Panchayat,"98, 106, 112, 117",Dholpur | Jhunjhunu | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248686,Vidyavihar,Town Panchayat,"98, 112, 117, 777",Dholpur | Rajsamand | Udaipur | Salumbar,AMBIGUOUS MATCH
8,248687,Chirawa,Town Panchayat,"98, 106, 112, 117",Dholpur | Jhunjhunu | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248688,Surajgarh,Town Panchayat,"98, 106, 112, 117",Dholpur | Jhunjhunu | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248690,Khetri,Municipality,"106, 112, 117",Jhunjhunu | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248691,Mukandgarh,Town Panchayat,"98, 106, 112, 117",Dholpur | Jhunjhunu | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248692,Nawalgarh,Town Panchayat,"98, 106, 112, 117",Dholpur | Jhunjhunu | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248693,Udaipurwati,Town Panchayat,"98, 106, 112, 117",Dholpur | Jhunjhunu | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248694,Behror,Town Panchayat,"98, 112, 117, 782",Dholpur | Rajsamand | Udaipur | Kotputli-Behror,AMBIGUOUS MATCH
8,248695,Bhiwadi,Municipality,"112, 117, 770, 774",Rajsamand | Udaipur | Khairthal-Tijara | Beawar,AMBIGUOUS MATCH
8,248696,Tijara,Town Panchayat,"98, 112, 117, 770",Dholpur | Rajsamand | Udaipur | Khairthal-Tijara,AMBIGUOUS MATCH
8,248698,Khairthal-Tijara,Municipality,"112, 117, 770",Rajsamand | Udaipur | Khairthal-Tijara,AMBIGUOUS MATCH
8,248699,Alwar,Municipal Corporations,"87, 112, 117, 774, 782",Alwar | Rajsamand | Udaipur | Beawar | Kotputli-Behror,AMBIGUOUS MATCH
8,248700,Rajgarh(Churu),Town Panchayat,"96, 98, 112, 117",Churu | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248702,Kherli,Municipality,"87, 112, 117",Alwar | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248703,Kaman,Town Panchayat,"98, 112, 117, 767",Dholpur | Rajsamand | Udaipur | Deeg,AMBIGUOUS MATCH
8,248704,Nagar,Town Panchayat,"98, 112, 117, 767",Dholpur | Rajsamand | Udaipur | Deeg,AMBIGUOUS MATCH
8,248705,Deeg,Municipality,"91, 112, 117, 767, 774",Bharatpur | Rajsamand | Udaipur | Deeg | Beawar,AMBIGUOUS MATCH
8,248706,Nadbai,Municipality,"91, 112, 117, 767",Bharatpur | Rajsamand | Udaipur | Deeg,AMBIGUOUS MATCH
8,248707,Kumher,Town Panchayat,"98, 112, 117, 767",Dholpur | Rajsamand | Udaipur | Deeg,AMBIGUOUS MATCH
8,248708,Bharatpur,Municipal Corporations,"91, 767",Bharatpur | Deeg,FULL MATCH
8,248709,Bhusawar,Town Panchayat,"91, 98, 112, 117",Bharatpur | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248710,Weir,Town Panchayat,"91, 98, 112, 117",Bharatpur | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248711,Bayana,Town Panchayat,"91, 98, 112, 117",Bharatpur | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248712,Bari,Town Panchayat,"98, 112, 117",Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248713,Dhaulpur,Municipality,"98, 112, 117, 774",Dholpur | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,248714,Rajakhera,Town Panchayat,"98, 112, 117",Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248715,Todabhim,Municipality,"108, 112, 117",Karauli | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248716,Hindaun City,Municipality,"108, 112, 117, 774",Karauli | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,248717,Karauli,Municipality,"108, 112, 117, 774",Karauli | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,248718,Gangapur City,Municipality,"112, 113, 117, 774",Rajsamand | Sawai Madhopur | Udaipur | Beawar,AMBIGUOUS MATCH
8,248720,Sawai Madhopur,Municipality,"112, 113, 117, 774",Rajsamand | Sawai Madhopur | Udaipur | Beawar,AMBIGUOUS MATCH
8,248722,Bandikui,Municipality,"97, 112, 117",Dausa | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248725,Dausa,Municipality,"97, 102, 112, 117, 774",Dausa | Jaipur | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,248726,Lalsot,Municipality,"97, 112, 117",Dausa | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248727,Kotputli,Municipality,"112, 117, 774, 782",Rajsamand | Udaipur | Beawar | Kotputli-Behror,AMBIGUOUS MATCH
8,248728,Viratnagar,Town Panchayat,"98, 112, 117, 782",Dholpur | Rajsamand | Udaipur | Kotputli-Behror,AMBIGUOUS MATCH
8,248729,Shahpura,Municipality,"102, 112, 117, 782",Jaipur | Rajsamand | Udaipur | Kotputli-Behror,AMBIGUOUS MATCH
8,248730,Chomu,Town Panchayat,"98, 102, 112, 117",Dholpur | Jaipur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248731,Kishangarh Renwal,Town Panchayat,"98, 102, 112, 117",Dholpur | Jaipur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248732,Jobner,Town Panchayat,"98, 102, 112, 117",Dholpur | Jaipur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248733,Sambhar,Town Panchayat,"98, 102, 112, 117",Dholpur | Jaipur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248734,Phulera,Town Panchayat,"98, 102, 112, 117",Dholpur | Jaipur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248735,Bagru,Town Panchayat,"98, 102, 112, 117",Dholpur | Jaipur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248736,Jaipur Heritage,Municipal Corporations,102,Jaipur,AMBIGUOUS MATCH
8,248737,Chaksu,Town Panchayat,"98, 102, 112, 117",Dholpur | Jaipur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248738,Ramgarh,Town Panchayat,"98, 112, 114, 117",Dholpur | Rajsamand | Sikar | Udaipur,AMBIGUOUS MATCH
8,248739,Fatehpur,Town Panchayat,"98, 112, 114, 117",Dholpur | Rajsamand | Sikar | Udaipur,AMBIGUOUS MATCH
8,248740,Lachhmangarh,Municipality,"112, 114, 117",Rajsamand | Sikar | Udaipur,AMBIGUOUS MATCH
8,248741,Sikar,Municipality,"112, 114, 117, 774",Rajsamand | Sikar | Udaipur | Beawar,AMBIGUOUS MATCH
8,248742,Losal,Municipality,"112, 114, 117",Rajsamand | Sikar | Udaipur,AMBIGUOUS MATCH
8,248743,Khandela,Municipality,"112, 114, 117",Rajsamand | Sikar | Udaipur,AMBIGUOUS MATCH
8,248744,Sri Madhopur,Municipality,"112, 114, 117",Rajsamand | Sikar | Udaipur,AMBIGUOUS MATCH
8,248745,Reengus,Town Panchayat,"98, 112, 114, 117",Dholpur | Rajsamand | Sikar | Udaipur,AMBIGUOUS MATCH
8,248746,Neem-Ka-Thana,Municipality,"112, 114, 117",Rajsamand | Sikar | Udaipur,AMBIGUOUS MATCH
8,248747,Ladnu,Town Panchayat,"98, 112, 117, 768",Dholpur | Rajsamand | Udaipur | Didwana-Kuchaman,AMBIGUOUS MATCH
8,248748,Didwana,Town Panchayat,"97, 98, 112, 117, 768",Dausa | Dholpur | Rajsamand | Udaipur | Didwana-Kuchaman,AMBIGUOUS MATCH
8,248749,Nagaur,Municipality,"110, 112, 117, 768, 774",Nagaur | Rajsamand | Udaipur | Didwana-Kuchaman | Beawar,AMBIGUOUS MATCH
8,248751,Mundwa,Town Panchayat,"98, 110, 112, 117",Dholpur | Nagaur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248752,Kuchera,Town Panchayat,"98, 110, 112, 117",Dholpur | Nagaur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248753,Merta City,Town Panchayat,"98, 110, 112, 117",Dholpur | Nagaur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248755,Parbatsar,Town Panchayat,"98, 110, 112, 117, 768",Dholpur | Nagaur | Rajsamand | Udaipur | Didwana-Kuchaman,AMBIGUOUS MATCH
8,248756,Makrana,Municipality,"112, 117, 768, 774",Rajsamand | Udaipur | Didwana-Kuchaman | Beawar,AMBIGUOUS MATCH
8,248757,Kuchaman City,Town Panchayat,"98, 112, 117, 768",Dholpur | Rajsamand | Udaipur | Didwana-Kuchaman,AMBIGUOUS MATCH
8,248758,Nawa,Town Panchayat,"98, 112, 117, 768",Dholpur | Rajsamand | Udaipur | Didwana-Kuchaman,AMBIGUOUS MATCH
8,248759,Phalodi,Town Panchayat,"98, 103, 112, 117, 772",Dholpur | Jaisalmer | Rajsamand | Udaipur | Phalodi,AMBIGUOUS MATCH
8,248760,Jodhpur-South,Municipal Corporations,107,Jodhpur,AMBIGUOUS MATCH
8,248761,Pipar City,Town Panchayat,"98, 107, 112, 117",Dholpur | Jodhpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248762,Bilara,Town Panchayat,"98, 107, 112, 117",Dholpur | Jodhpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248763,Jaisalmer,Municipality,"103, 112, 117, 772, 774",Jaisalmer | Rajsamand | Udaipur | Phalodi | Beawar,AMBIGUOUS MATCH
8,248764,Pokaran,Town Panchayat,"98, 103, 112, 117, 772",Dholpur | Jaisalmer | Rajsamand | Udaipur | Phalodi,AMBIGUOUS MATCH
8,248765,Balotra,Municipality,"112, 117, 774, 775",Rajsamand | Udaipur | Beawar | Balotra,AMBIGUOUS MATCH
8,248766,Barmer,Municipality,"90, 112, 117, 774",Barmer | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,248767,Jalore,Municipality,"104, 112, 117, 774",Jalore | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,248768,Bhinmal,Town Panchayat,"98, 104, 112, 117",Dholpur | Jalore | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248769,Sanchore,Town Panchayat,"98, 104, 112, 117",Dholpur | Jalore | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248770,Sheoganj,Town Panchayat,"98, 112, 115, 117",Dholpur | Rajsamand | Sirohi | Udaipur,AMBIGUOUS MATCH
8,248771,Sirohi,Municipality,"112, 115, 117, 774",Rajsamand | Sirohi | Udaipur | Beawar,AMBIGUOUS MATCH
8,248773,Mount Abu,Town Panchayat,"98, 112, 115, 117",Dholpur | Rajsamand | Sirohi | Udaipur,AMBIGUOUS MATCH
8,248774,Abu Road,Town Panchayat,"98, 112, 115, 117",Dholpur | Rajsamand | Sirohi | Udaipur,AMBIGUOUS MATCH
8,248775,Jaitaran,Town Panchayat,"98, 112, 117, 774",Dholpur | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,248776,Sojat,Town Panchayat,"98, 111, 112, 117",Dholpur | Pali | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248778,Pali,Municipal Corporations,"111, 112, 117, 774",Pali | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,248780,Rani,Town Panchayat,"98, 111, 112, 117",Dholpur | Pali | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248781,Sadri,Town Panchayat,"98, 111, 112, 117",Dholpur | Pali | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248782,Takhatgarh,Town Panchayat,"98, 111, 112, 117",Dholpur | Pali | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248783,Sumerpur,Municipality,"111, 112, 117",Pali | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248784,Falna,Town Panchayat,"98, 111, 112, 117",Dholpur | Pali | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248785,Bali,Town Panchayat,"98, 111, 112, 117",Dholpur | Pali | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248786,Kishangarh,Municipality,"86, 112, 117, 774",Ajmer | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,248787,Pushkar,Municipality,"86, 112, 117",Ajmer | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248788,Ajmer,Municipal Corporations,86,Ajmer,AMBIGUOUS MATCH
8,248790,Beawar,Municipality,"112, 117, 774",Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,248791,Vijainagar,Municipality,"86, 112, 117, 774",Ajmer | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,248792,Sarwar,Town Panchayat,"86, 98, 112, 117",Ajmer | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248793,Kekri,Town Panchayat,"86, 98, 112, 117",Ajmer | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248794,Malpura,Municipality,"112, 116, 117",Rajsamand | Tonk | Udaipur,AMBIGUOUS MATCH
8,248796,Niwai,Town Panchayat,"98, 112, 116, 117",Dholpur | Rajsamand | Tonk | Udaipur,AMBIGUOUS MATCH
8,248797,Tonk,Municipality,"112, 116, 117, 774",Rajsamand | Tonk | Udaipur | Beawar,AMBIGUOUS MATCH
8,248798,Todaraisingh,Town Panchayat,"98, 112, 116, 117",Dholpur | Rajsamand | Tonk | Udaipur,AMBIGUOUS MATCH
8,248799,Deoli,Municipality,"112, 116, 117",Rajsamand | Tonk | Udaipur,AMBIGUOUS MATCH
8,248800,Uniara,Town Panchayat,"94, 98, 112, 116, 117",Bundi | Dholpur | Rajsamand | Tonk | Udaipur,AMBIGUOUS MATCH
8,248801,Nainwa,Town Panchayat,"94, 98, 112, 117",Bundi | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248802,Indragarh,Town Panchayat,"94, 98, 112, 117",Bundi | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,248803,Lakheri,Town Panchayat,"94, 98, 112, 117",Bundi | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
